step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
11,5.0,11.0,0.45454545454545453,5,11,5.0,11.0,0.45454545454545453,5,11,0,0,0.0,0,0,1.0,1.0,1.0,1.0,5.0,0.2,3.0,5.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
12,6.0,12.0,0.5,6,12,6.0,12.0,0.5,6,12,0,0,0.0,0,0,1.0,1.0,1.0,1.0,5.0,0.2,4.0,6.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
13,6.0,13.0,0.46153846153846156,6,13,6.0,13.0,0.46153846153846156,6,13,0,0,0.0,0,0,1.0,1.0,1.0,1.0,6.0,0.16666666666666666,4.0,6.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
14,7.0,14.0,0.5,7,14,7.0,14.0,0.5,7,14,0,0,0.0,0,0,1.0,1.0,1.0,1.0,6.0,0.16666666666666666,5.0,7.0,0.7142857142857143,0,0,0.0,0,0,0.0,0,0,0.0
15,7.0,15.0,0.4666666666666667,7,15,7.0,15.0,0.4666666666666667,7,15,0,0,0.0,0,0,1.0,1.0,1.0,1.0,7.0,0.14285714285714285,5.0,7.0,0.7142857142857143,0,0,0.0,0,0,0.0,0,0,0.0
16,7.0,16.0,0.4375,7,16,7.0,16.0,0.4375,7,16,0,0,0.0,0,0,1.0,1.0,1.0,1.0,8.0,0.125,5.0,7.0,0.7142857142857143,0,0,0.0,0,0,0.0,0,0,0.0
17,7.0,17.0,0.4117647058823529,7,17,7.0,17.0,0.4117647058823529,7,17,0,0,0.0,0,0,1.0,1.0,1.0,1.0,9.0,0.1111111111111111,5.0,7.0,0.7142857142857143,0,0,0.0,0,0,0.0,0,0,0.0
18,8.0,18.0,0.4444444444444444,8,18,8.0,18.0,0.4444444444444444,8,18,0,0,0.0,0,0,1.0,1.0,1.0,1.0,9.0,0.1111111111111111,6.0,8.0,0.75,0,0,0.0,0,0,0.0,0,0,0.0
19,8.0,19.0,0.42105263157894735,8,19,8.0,19.0,0.42105263157894735,8,19,0,0,0.0,0,0,1.0,1.0,1.0,1.0,10.0,0.1,6.0,8.0,0.75,0,0,0.0,0,0,0.0,0,0,0.0
20,8.0,20.0,0.4,8,20,8.0,20.0,0.4,8,20,0,0,0.0,0,0,1.0,1.0,1.0,1.0,11.0,0.09090909090909091,6.0,8.0,0.75,0,0,0.0,0,0,0.0,0,0,0.0
21,8.0,21.0,0.38095238095238093,8,21,8.0,21.0,0.38095238095238093,8,21,0,0,0.0,0,0,1.0,1.0,1.0,1.0,12.0,0.08333333333333333,6.0,8.0,0.75,0,0,0.0,0,0,0.0,0,0,0.0
22,9.0,22.0,0.4090909090909091,9,22,9.0,22.0,0.4090909090909091,9,22,0,0,0.0,0,0,1.0,1.0,1.0,1.0,12.0,0.08333333333333333,7.0,9.0,0.7777777777777778,0,0,0.0,0,0,0.0,0,0,0.0
23,9.0,23.0,0.391304347826087,9,23,9.0,23.0,0.391304347826087,9,23,0,0,0.0,0,0,1.0,1.0,1.0,1.0,13.0,0.07692307692307693,7.0,9.0,0.7777777777777778,0,0,0.0,0,0,0.0,0,0,0.0
24,9.0,24.0,0.375,9,24,9.0,24.0,0.375,9,24,0,0,0.0,0,0,1.0,1.0,1.0,1.0,14.0,0.07142857142857142,7.0,9.0,0.7777777777777778,0,0,0.0,0,0,0.0,0,0,0.0
25,9.0,25.0,0.36,9,25,9.0,25.0,0.36,9,25,0,0,0.0,0,0,1.0,1.0,1.0,1.0,15.0,0.06666666666666667,7.0,9.0,0.7777777777777778,0,0,0.0,0,0,0.0,0,0,0.0
26,10.0,26.0,0.38461538461538464,10,26,10.0,26.0,0.38461538461538464,10,26,0,0,0.0,0,0,1.0,1.0,1.0,1.0,15.0,0.06666666666666667,8.0,10.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0
27,10.0,27.0,0.37037037037037035,10,27,10.0,27.0,0.37037037037037035,10,27,0,0,0.0,0,0,1.0,1.0,1.0,1.0,16.0,0.0625,8.0,10.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0
28,10.0,28.0,0.35714285714285715,10,28,10.0,28.0,0.35714285714285715,10,28,0,0,0.0,0,0,1.0,1.0,1.0,1.0,17.0,0.058823529411764705,8.0,10.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0
29,10.0,29.0,0.3448275862068966,10,29,10.0,29.0,0.3448275862068966,10,29,0,0,0.0,0,0,1.0,1.0,1.0,1.0,18.0,0.05555555555555555,8.0,10.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0
30,11.0,30.0,0.36666666666666664,11,30,11.0,30.0,0.36666666666666664,11,30,0,0,0.0,0,0,1.0,1.0,1.0,1.0,18.0,0.05555555555555555,9.0,11.0,0.8181818181818182,0,0,0.0,0,0,0.0,0,0,0.0
31,11.0,31.0,0.3548387096774194,11,31,11.0,31.0,0.3548387096774194,11,31,0,0,0.0,0,0,1.0,1.0,1.0,1.0,19.0,0.05263157894736842,9.0,11.0,0.8181818181818182,0,0,0.0,0,0,0.0,0,0,0.0
32,11.0,32.0,0.34375,11,32,11.0,32.0,0.34375,11,32,0,0,0.0,0,0,1.0,1.0,1.0,1.0,20.0,0.05,9.0,11.0,0.8181818181818182,0,0,0.0,0,0,0.0,0,0,0.0
33,11.0,33.0,0.3333333333333333,11,33,11.0,33.0,0.3333333333333333,11,33,0,0,0.0,0,0,1.0,1.0,1.0,1.0,21.0,0.047619047619047616,9.0,11.0,0.8181818181818182,0,0,0.0,0,0,0.0,0,0,0.0
34,12.0,34.0,0.35294117647058826,12,34,12.0,34.0,0.35294117647058826,12,34,0,0,0.0,0,0,1.0,1.0,1.0,1.0,21.0,0.047619047619047616,10.0,12.0,0.8333333333333334,0,0,0.0,0,0,0.0,0,0,0.0
35,12.0,35.0,0.34285714285714286,12,35,12.0,35.0,0.34285714285714286,12,35,0,0,0.0,0,0,1.0,1.0,1.0,1.0,22.0,0.045454545454545456,10.0,12.0,0.8333333333333334,0,0,0.0,0,0,0.0,0,0,0.0
36,12.0,36.0,0.3333333333333333,12,36,12.0,36.0,0.3333333333333333,12,36,0,0,0.0,0,0,1.0,1.0,1.0,1.0,23.0,0.043478260869565216,10.0,12.0,0.8333333333333334,0,0,0.0,0,0,0.0,0,0,0.0
37,12.0,37.0,0.32432432432432434,12,37,12.0,37.0,0.32432432432432434,12,37,0,0,0.0,0,0,1.0,1.0,1.0,1.0,24.0,0.041666666666666664,10.0,12.0,0.8333333333333334,0,0,0.0,0,0,0.0,0,0,0.0
38,13.0,38.0,0.34210526315789475,13,38,13.0,38.0,0.34210526315789475,13,38,0,0,0.0,0,0,1.0,1.0,1.0,1.0,24.0,0.041666666666666664,11.0,13.0,0.8461538461538461,0,0,0.0,0,0,0.0,0,0,0.0
39,13.0,39.0,0.3333333333333333,13,39,13.0,39.0,0.3333333333333333,13,39,0,0,0.0,0,0,1.0,1.0,1.0,1.0,25.0,0.04,11.0,13.0,0.8461538461538461,0,0,0.0,0,0,0.0,0,0,0.0
40,13.0,40.0,0.325,13,40,13.0,40.0,0.325,13,40,0,0,0.0,0,0,1.0,1.0,1.0,1.0,26.0,0.038461538461538464,11.0,13.0,0.8461538461538461,0,0,0.0,0,0,0.0,0,0,0.0
41,13.0,41.0,0.3170731707317073,13,41,13.0,41.0,0.3170731707317073,13,41,0,0,0.0,0,0,1.0,1.0,1.0,1.0,27.0,0.037037037037037035,11.0,13.0,0.8461538461538461,0,0,0.0,0,0,0.0,0,0,0.0
42,14.0,42.0,0.3333333333333333,14,42,14.0,42.0,0.3333333333333333,14,42,0,0,0.0,0,0,1.0,1.0,1.0,1.0,27.0,0.037037037037037035,12.0,14.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
43,14.0,43.0,0.32558139534883723,14,43,14.0,43.0,0.32558139534883723,14,43,0,0,0.0,0,0,1.0,1.0,1.0,1.0,28.0,0.03571428571428571,12.0,14.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
44,14.0,44.0,0.3181818181818182,14,44,14.0,44.0,0.3181818181818182,14,44,0,0,0.0,0,0,1.0,1.0,1.0,1.0,29.0,0.034482758620689655,12.0,14.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
45,14.0,45.0,0.3111111111111111,14,45,14.0,45.0,0.3111111111111111,14,45,0,0,0.0,0,0,1.0,1.0,1.0,1.0,30.0,0.03333333333333333,12.0,14.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
46,15.0,46.0,0.32608695652173914,15,46,15.0,46.0,0.32608695652173914,15,46,0,0,0.0,0,0,1.0,1.0,1.0,2.0,31.0,0.06451612903225806,12.0,14.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
47,15.0,47.0,0.3191489361702128,15,47,15.0,47.0,0.3191489361702128,15,47,0,0,0.0,0,0,1.0,1.0,1.0,2.0,32.0,0.0625,12.0,14.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
48,16.0,48.0,0.3333333333333333,16,48,16.0,48.0,0.3333333333333333,16,48,0,0,0.0,0,0,1.0,1.0,1.0,3.0,33.0,0.09090909090909091,12.0,14.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
49,15.0,49.0,0.30612244897959184,15,49,15.0,49.0,0.30612244897959184,15,49,0,0,0.0,0,0,1.0,1.0,1.0,2.0,34.0,0.058823529411764705,12.0,14.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
