step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
12,6.0,12.0,0.5,6,12,6.0,12.0,0.5,6,12,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
13,6.0,13.0,0.46153846153846156,6,13,6.0,13.0,0.46153846153846156,6,13,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
14,7.0,14.0,0.5,7,14,7.0,14.0,0.5,7,14,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,7.0,11.0,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0
15,7.0,15.0,0.4666666666666667,7,15,7.0,15.0,0.4666666666666667,7,15,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,7.0,12.0,0.5833333333333334,0,0,0.0,0,0,0.0,0,0,0.0
16,8.0,16.0,0.5,8,16,8.0,16.0,0.5,8,16,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,8.0,13.0,0.6153846153846154,0,0,0.0,0,0,0.0,0,0,0.0
17,8.0,17.0,0.47058823529411764,8,17,8.0,17.0,0.47058823529411764,8,17,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,8.0,14.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
18,9.0,18.0,0.5,9,18,9.0,18.0,0.5,9,18,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,9.0,15.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
19,9.0,19.0,0.47368421052631576,9,19,9.0,19.0,0.47368421052631576,9,19,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,9.0,16.0,0.5625,0,0,0.0,0,0,0.0,0,0,0.0
20,10.0,20.0,0.5,10,20,10.0,20.0,0.5,10,20,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,10.0,17.0,0.5882352941176471,0,0,0.0,0,0,0.0,0,0,0.0
21,10.0,21.0,0.47619047619047616,10,21,10.0,21.0,0.47619047619047616,10,21,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,10.0,18.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
22,11.0,22.0,0.5,11,22,11.0,22.0,0.5,11,22,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,11.0,19.0,0.5789473684210527,0,0,0.0,0,0,0.0,0,0,0.0
23,11.0,23.0,0.4782608695652174,11,23,11.0,23.0,0.4782608695652174,11,23,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,11.0,20.0,0.55,0,0,0.0,0,0,0.0,0,0,0.0
24,12.0,24.0,0.5,12,24,12.0,24.0,0.5,12,24,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,12.0,21.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
25,12.0,25.0,0.48,12,25,12.0,25.0,0.48,12,25,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,12.0,22.0,0.5454545454545454,0,0,0.0,0,0,0.0,0,0,0.0
26,13.0,26.0,0.5,13,26,13.0,26.0,0.5,13,26,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,13.0,23.0,0.5652173913043478,0,0,0.0,0,0,0.0,0,0,0.0
27,13.0,27.0,0.48148148148148145,13,27,13.0,27.0,0.48148148148148145,13,27,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,13.0,24.0,0.5416666666666666,0,0,0.0,0,0,0.0,0,0,0.0
28,14.0,28.0,0.5,14,28,14.0,28.0,0.5,14,28,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,14.0,25.0,0.56,0,0,0.0,0,0,0.0,0,0,0.0
29,14.0,29.0,0.4827586206896552,14,29,14.0,29.0,0.4827586206896552,14,29,0,0,0.0,0,0,0,0,0.0,0,4.0,0.0,14.0,25.0,0.56,0,0,0.0,0,0,0.0,0,0,0.0
30,15.0,30.0,0.5,15,30,15.0,30.0,0.5,15,30,0,0,0.0,0,0,0,0,0.0,0,4.0,0.0,15.0,26.0,0.5769230769230769,0,0,0.0,0,0,0.0,0,0,0.0
31,15.0,31.0,0.4838709677419355,15,31,15.0,31.0,0.4838709677419355,15,31,0,0,0.0,0,0,0,0,0.0,0,4.0,0.0,15.0,27.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
32,15.0,32.0,0.46875,15,32,15.0,32.0,0.46875,15,32,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,15.0,27.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
33,15.0,33.0,0.45454545454545453,15,33,15.0,33.0,0.45454545454545453,15,33,0,0,0.0,0,0,0,0,0.0,0,6.0,0.0,15.0,27.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
34,16.0,34.0,0.47058823529411764,16,34,16.0,34.0,0.47058823529411764,16,34,0,0,0.0,0,0,0,0,0.0,0,6.0,0.0,16.0,28.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
35,16.0,35.0,0.45714285714285713,16,35,16.0,35.0,0.45714285714285713,16,35,0,0,0.0,0,0,0,0,0.0,0,7.0,0.0,16.0,28.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
36,16.0,36.0,0.4444444444444444,16,36,16.0,36.0,0.4444444444444444,16,36,0,0,0.0,0,0,0,0,0.0,0,8.0,0.0,16.0,28.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
37,16.0,37.0,0.43243243243243246,16,37,16.0,37.0,0.43243243243243246,16,37,0,0,0.0,0,0,0,0,0.0,0,9.0,0.0,16.0,28.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
38,16.0,38.0,0.42105263157894735,16,38,16.0,38.0,0.42105263157894735,16,38,0,0,0.0,0,0,0,0,0.0,0,10.0,0.0,16.0,28.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
39,16.0,39.0,0.41025641025641024,16,39,16.0,39.0,0.41025641025641024,16,39,0,0,0.0,0,0,0,0,0.0,0,11.0,0.0,16.0,28.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
40,17.0,40.0,0.425,17,40,17.0,40.0,0.425,17,40,0,0,0.0,0,0,0,0,0.0,0,11.0,0.0,17.0,29.0,0.5862068965517241,0,0,0.0,0,0,0.0,0,0,0.0
41,17.0,41.0,0.4146341463414634,17,41,17.0,41.0,0.4146341463414634,17,41,0,0,0.0,0,0,0,0,0.0,0,12.0,0.0,17.0,29.0,0.5862068965517241,0,0,0.0,0,0,0.0,0,0,0.0
42,17.0,42.0,0.40476190476190477,17,42,17.0,42.0,0.40476190476190477,17,42,0,0,0.0,0,0,0,0,0.0,0,13.0,0.0,17.0,29.0,0.5862068965517241,0,0,0.0,0,0,0.0,0,0,0.0
43,17.0,43.0,0.3953488372093023,17,43,17.0,43.0,0.3953488372093023,17,43,0,0,0.0,0,0,0,0,0.0,0,14.0,0.0,17.0,29.0,0.5862068965517241,0,0,0.0,0,0,0.0,0,0,0.0
44,17.0,44.0,0.38636363636363635,17,44,17.0,44.0,0.38636363636363635,17,44,0,0,0.0,0,0,0,0,0.0,0,15.0,0.0,17.0,29.0,0.5862068965517241,0,0,0.0,0,0,0.0,0,0,0.0
45,17.0,45.0,0.37777777777777777,17,45,17.0,45.0,0.37777777777777777,17,45,0,0,0.0,0,0,0,0,0.0,0,16.0,0.0,17.0,29.0,0.5862068965517241,0,0,0.0,0,0,0.0,0,0,0.0
46,17.0,46.0,0.3695652173913043,17,46,17.0,46.0,0.3695652173913043,17,46,0,0,0.0,0,0,0,0,0.0,0,17.0,0.0,17.0,29.0,0.5862068965517241,0,0,0.0,0,0,0.0,0,0,0.0
47,17.0,47.0,0.3617021276595745,17,47,17.0,47.0,0.3617021276595745,17,47,0,0,0.0,0,0,0,0,0.0,0,18.0,0.0,17.0,29.0,0.5862068965517241,0,0,0.0,0,0,0.0,0,0,0.0
48,18.0,48.0,0.375,18,48,18.0,48.0,0.375,18,48,0,0,0.0,0,0,0,0,0.0,0,18.0,0.0,18.0,30.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
49,18.0,49.0,0.3673469387755102,18,49,18.0,49.0,0.3673469387755102,18,49,0,0,0.0,0,0,0,0,0.0,0,19.0,0.0,18.0,30.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
50,18.0,50.0,0.36,18,50,18.0,50.0,0.36,18,50,0,0,0.0,0,0,0,0,0.0,0,20.0,0.0,18.0,30.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
51,18.0,51.0,0.35294117647058826,18,51,18.0,51.0,0.35294117647058826,18,51,0,0,0.0,0,0,0,0,0.0,0,21.0,0.0,18.0,30.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
52,19.0,52.0,0.36538461538461536,19,52,19.0,52.0,0.36538461538461536,19,52,0,0,0.0,0,0,0,0,0.0,0,21.0,0.0,19.0,31.0,0.6129032258064516,0,0,0.0,0,0,0.0,0,0,0.0
53,19.0,53.0,0.3584905660377358,19,53,19.0,53.0,0.3584905660377358,19,53,0,0,0.0,0,0,0,0,0.0,0,22.0,0.0,19.0,31.0,0.6129032258064516,0,0,0.0,0,0,0.0,0,0,0.0
54,19.0,54.0,0.35185185185185186,19,54,19.0,54.0,0.35185185185185186,19,54,0,0,0.0,0,0,0,0,0.0,0,23.0,0.0,19.0,31.0,0.6129032258064516,0,0,0.0,0,0,0.0,0,0,0.0
55,19.0,55.0,0.34545454545454546,19,55,19.0,55.0,0.34545454545454546,19,55,0,0,0.0,0,0,0,0,0.0,0,24.0,0.0,19.0,31.0,0.6129032258064516,0,0,0.0,0,0,0.0,0,0,0.0
56,19.0,56.0,0.3392857142857143,19,56,19.0,56.0,0.3392857142857143,19,56,0,0,0.0,0,0,0,0,0.0,0,25.0,0.0,19.0,31.0,0.6129032258064516,0,0,0.0,0,0,0.0,0,0,0.0
57,19.0,57.0,0.3333333333333333,19,57,19.0,57.0,0.3333333333333333,19,57,0,0,0.0,0,0,0,0,0.0,0,26.0,0.0,19.0,31.0,0.6129032258064516,0,0,0.0,0,0,0.0,0,0,0.0
58,20.0,58.0,0.3448275862068966,20,58,20.0,58.0,0.3448275862068966,20,58,0,0,0.0,0,0,0,0,0.0,0,26.0,0.0,20.0,32.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
59,20.0,59.0,0.3389830508474576,20,59,20.0,59.0,0.3389830508474576,20,59,0,0,0.0,0,0,0,0,0.0,0,27.0,0.0,20.0,32.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
60,20.0,60.0,0.3333333333333333,20,60,20.0,60.0,0.3333333333333333,20,60,0,0,0.0,0,0,0,0,0.0,0,28.0,0.0,20.0,32.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
61,20.0,61.0,0.32786885245901637,20,61,20.0,61.0,0.32786885245901637,20,61,0,0,0.0,0,0,0,0,0.0,0,29.0,0.0,20.0,32.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
62,21.0,62.0,0.3387096774193548,21,62,21.0,62.0,0.3387096774193548,21,62,0,0,0.0,0,0,0,0,0.0,0,29.0,0.0,21.0,33.0,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0
63,21.0,63.0,0.3333333333333333,21,63,21.0,63.0,0.3333333333333333,21,63,0,0,0.0,0,0,0,0,0.0,0,30.0,0.0,21.0,33.0,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0
64,22.0,64.0,0.34375,22,64,22.0,64.0,0.34375,22,64,0,0,0.0,0,0,0,0,0.0,0,30.0,0.0,22.0,34.0,0.6470588235294118,0,0,0.0,0,0,0.0,0,0,0.0
65,22.0,65.0,0.3384615384615385,22,65,22.0,65.0,0.3384615384615385,22,65,0,0,0.0,0,0,0,0,0.0,0,31.0,0.0,22.0,34.0,0.6470588235294118,0,0,0.0,0,0,0.0,0,0,0.0
66,22.0,66.0,0.3333333333333333,22,66,22.0,66.0,0.3333333333333333,22,66,0,0,0.0,0,0,0,0,0.0,0,32.0,0.0,22.0,34.0,0.6470588235294118,0,0,0.0,0,0,0.0,0,0,0.0
67,22.0,67.0,0.3283582089552239,22,67,22.0,67.0,0.3283582089552239,22,67,0,0,0.0,0,0,0,0,0.0,0,33.0,0.0,22.0,34.0,0.6470588235294118,0,0,0.0,0,0,0.0,0,0,0.0
68,23.0,68.0,0.3382352941176471,23,68,23.0,68.0,0.3382352941176471,23,68,0,0,0.0,0,0,0,0,0.0,0,33.0,0.0,23.0,35.0,0.6571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
69,23.0,69.0,0.3333333333333333,23,69,23.0,69.0,0.3333333333333333,23,69,0,0,0.0,0,0,0,0,0.0,0,34.0,0.0,23.0,35.0,0.6571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
70,23.0,70.0,0.32857142857142857,23,70,23.0,70.0,0.32857142857142857,23,70,0,0,0.0,0,0,0,0,0.0,0,35.0,0.0,23.0,35.0,0.6571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
71,23.0,71.0,0.323943661971831,23,71,23.0,71.0,0.323943661971831,23,71,0,0,0.0,0,0,0,0,0.0,0,36.0,0.0,23.0,35.0,0.6571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
72,24.0,72.0,0.3333333333333333,24,72,24.0,72.0,0.3333333333333333,24,72,0,0,0.0,0,0,0,0,0.0,0,36.0,0.0,24.0,36.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
73,24.0,73.0,0.3287671232876712,24,73,24.0,73.0,0.3287671232876712,24,73,0,0,0.0,0,0,0,0,0.0,0,37.0,0.0,24.0,36.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
74,24.0,74.0,0.32432432432432434,24,74,24.0,74.0,0.32432432432432434,24,74,0,0,0.0,0,0,0,0,0.0,0,38.0,0.0,24.0,36.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
75,24.0,75.0,0.32,24,75,24.0,75.0,0.32,24,75,0,0,0.0,0,0,0,0,0.0,0,39.0,0.0,24.0,36.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
76,24.0,76.0,0.3157894736842105,24,76,24.0,76.0,0.3157894736842105,24,76,0,0,0.0,0,0,0,0,0.0,0,40.0,0.0,24.0,36.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
77,24.0,77.0,0.3116883116883117,24,77,24.0,77.0,0.3116883116883117,24,77,0,0,0.0,0,0,0,0,0.0,0,41.0,0.0,24.0,36.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
78,24.0,78.0,0.3076923076923077,24,78,24.0,78.0,0.3076923076923077,24,78,0,0,0.0,0,0,0,0,0.0,0,42.0,0.0,24.0,36.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
79,24.0,79.0,0.3037974683544304,24,79,24.0,79.0,0.3037974683544304,24,79,0,0,0.0,0,0,0,0,0.0,0,43.0,0.0,24.0,36.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
80,25.0,80.0,0.3125,25,80,25.0,80.0,0.3125,25,80,0,0,0.0,0,0,0,0,0.0,0,43.0,0.0,25.0,37.0,0.6756756756756757,0,0,0.0,0,0,0.0,0,0,0.0
81,25.0,81.0,0.30864197530864196,25,81,25.0,81.0,0.30864197530864196,25,81,0,0,0.0,0,0,0,0,0.0,0,44.0,0.0,25.0,37.0,0.6756756756756757,0,0,0.0,0,0,0.0,0,0,0.0
82,25.0,82.0,0.3048780487804878,25,82,25.0,82.0,0.3048780487804878,25,82,0,0,0.0,0,0,0,0,0.0,0,45.0,0.0,25.0,37.0,0.6756756756756757,0,0,0.0,0,0,0.0,0,0,0.0
83,25.0,83.0,0.30120481927710846,25,83,25.0,83.0,0.30120481927710846,25,83,0,0,0.0,0,0,0,0,0.0,0,46.0,0.0,25.0,37.0,0.6756756756756757,0,0,0.0,0,0,0.0,0,0,0.0
84,26.0,84.0,0.30952380952380953,26,84,26.0,84.0,0.30952380952380953,26,84,0,0,0.0,0,0,0,0,0.0,0,46.0,0.0,26.0,38.0,0.6842105263157895,0,0,0.0,0,0,0.0,0,0,0.0
85,26.0,85.0,0.3058823529411765,26,85,26.0,85.0,0.3058823529411765,26,85,0,0,0.0,0,0,0,0,0.0,0,47.0,0.0,26.0,38.0,0.6842105263157895,0,0,0.0,0,0,0.0,0,0,0.0
86,26.0,86.0,0.3023255813953488,26,86,26.0,86.0,0.3023255813953488,26,86,0,0,0.0,0,0,0,0,0.0,0,48.0,0.0,26.0,38.0,0.6842105263157895,0,0,0.0,0,0,0.0,0,0,0.0
87,26.0,87.0,0.2988505747126437,26,87,26.0,87.0,0.2988505747126437,26,87,0,0,0.0,0,0,0,0,0.0,0,49.0,0.0,26.0,38.0,0.6842105263157895,0,0,0.0,0,0,0.0,0,0,0.0
88,27.0,88.0,0.3068181818181818,27,88,27.0,88.0,0.3068181818181818,27,88,0,0,0.0,0,0,0,0,0.0,0,49.0,0.0,27.0,39.0,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0
89,27.0,89.0,0.30337078651685395,27,89,27.0,89.0,0.30337078651685395,27,89,0,0,0.0,0,0,0,0,0.0,0,50.0,0.0,27.0,39.0,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0
90,27.0,90.0,0.3,27,90,27.0,90.0,0.3,27,90,0,0,0.0,0,0,0,0,0.0,0,51.0,0.0,27.0,39.0,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0
91,27.0,91.0,0.2967032967032967,27,91,27.0,91.0,0.2967032967032967,27,91,0,0,0.0,0,0,0,0,0.0,0,52.0,0.0,27.0,39.0,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0
92,27.0,92.0,0.29347826086956524,27,92,27.0,92.0,0.29347826086956524,27,92,0,0,0.0,0,0,0,0,0.0,0,53.0,0.0,27.0,39.0,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0
93,27.0,93.0,0.2903225806451613,27,93,27.0,93.0,0.2903225806451613,27,93,0,0,0.0,0,0,0,0,0.0,0,54.0,0.0,27.0,39.0,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0
94,27.0,94.0,0.2872340425531915,27,94,27.0,94.0,0.2872340425531915,27,94,0,0,0.0,0,0,0,0,0.0,0,55.0,0.0,27.0,39.0,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0
95,27.0,95.0,0.28421052631578947,27,95,27.0,95.0,0.28421052631578947,27,95,0,0,0.0,0,0,0,0,0.0,0,56.0,0.0,27.0,39.0,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0
96,28.0,96.0,0.2916666666666667,28,96,28.0,96.0,0.2916666666666667,28,96,0,0,0.0,0,0,0,0,0.0,0,56.0,0.0,28.0,40.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
97,28.0,97.0,0.28865979381443296,28,97,28.0,97.0,0.28865979381443296,28,97,0,0,0.0,0,0,0,0,0.0,0,57.0,0.0,28.0,40.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
98,28.0,98.0,0.2857142857142857,28,98,28.0,98.0,0.2857142857142857,28,98,0,0,0.0,0,0,0,0,0.0,0,58.0,0.0,28.0,40.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
99,28.0,99.0,0.2828282828282828,28,99,28.0,99.0,0.2828282828282828,28,99,0,0,0.0,0,0,0,0,0.0,0,59.0,0.0,28.0,40.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
100,28.0,100.0,0.28,28,100,28.0,100.0,0.28,28,100,0,0,0.0,0,0,0,0,0.0,0,60.0,0.0,28.0,40.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
101,28.0,101.0,0.27722772277227725,28,101,28.0,101.0,0.27722772277227725,28,101,0,0,0.0,0,0,0,0,0.0,0,61.0,0.0,28.0,40.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
102,29.0,102.0,0.28431372549019607,29,102,29.0,102.0,0.28431372549019607,29,102,0,0,0.0,0,0,0,0,0.0,0,61.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
103,29.0,103.0,0.2815533980582524,29,103,29.0,103.0,0.2815533980582524,29,103,0,0,0.0,0,0,0,0,0.0,0,62.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
104,29.0,104.0,0.27884615384615385,29,104,29.0,104.0,0.27884615384615385,29,104,0,0,0.0,0,0,0,0,0.0,0,63.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
105,29.0,105.0,0.2761904761904762,29,105,29.0,105.0,0.2761904761904762,29,105,0,0,0.0,0,0,0,0,0.0,0,64.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
106,29.0,106.0,0.27358490566037735,29,106,29.0,106.0,0.27358490566037735,29,106,0,0,0.0,0,0,0,0,0.0,0,65.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
107,29.0,107.0,0.27102803738317754,29,107,29.0,107.0,0.27102803738317754,29,107,0,0,0.0,0,0,0,0,0.0,0,66.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
108,29.0,108.0,0.26851851851851855,29,108,29.0,108.0,0.26851851851851855,29,108,0,0,0.0,0,0,0,0,0.0,0,67.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
109,29.0,109.0,0.26605504587155965,29,109,29.0,109.0,0.26605504587155965,29,109,0,0,0.0,0,0,0,0,0.0,0,68.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
110,29.0,110.0,0.2636363636363636,29,110,29.0,110.0,0.2636363636363636,29,110,0,0,0.0,0,0,0,0,0.0,0,69.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
111,29.0,111.0,0.26126126126126126,29,111,29.0,111.0,0.26126126126126126,29,111,0,0,0.0,0,0,0,0,0.0,0,70.0,0.0,29.0,41.0,0.7073170731707317,0,0,0.0,0,0,0.0,0,0,0.0
112,30.0,112.0,0.26785714285714285,30,112,30.0,112.0,0.26785714285714285,30,112,0,0,0.0,0,0,0,0,0.0,0,70.0,0.0,30.0,42.0,0.7142857142857143,0,0,0.0,0,0,0.0,0,0,0.0
113,30.0,113.0,0.26548672566371684,30,113,30.0,113.0,0.26548672566371684,30,113,0,0,0.0,0,0,0,0,0.0,0,71.0,0.0,30.0,42.0,0.7142857142857143,0,0,0.0,0,0,0.0,0,0,0.0
114,30.0,114.0,0.2631578947368421,30,114,30.0,114.0,0.2631578947368421,30,114,0,0,0.0,0,0,0,0,0.0,0,72.0,0.0,30.0,42.0,0.7142857142857143,0,0,0.0,0,0,0.0,0,0,0.0
115,30.0,115.0,0.2608695652173913,30,115,30.0,115.0,0.2608695652173913,30,115,0,0,0.0,0,0,0,0,0.0,0,73.0,0.0,30.0,42.0,0.7142857142857143,0,0,0.0,0,0,0.0,0,0,0.0
116,31.0,116.0,0.2672413793103448,31,116,31.0,116.0,0.2672413793103448,31,116,0,0,0.0,0,0,0,0,0.0,0,73.0,0.0,31.0,43.0,0.7209302325581395,0,0,0.0,0,0,0.0,0,0,0.0
117,31.0,117.0,0.26495726495726496,31,117,31.0,117.0,0.26495726495726496,31,117,0,0,0.0,0,0,0,0,0.0,0,74.0,0.0,31.0,43.0,0.7209302325581395,0,0,0.0,0,0,0.0,0,0,0.0
118,31.0,118.0,0.2627118644067797,31,118,31.0,118.0,0.2627118644067797,31,118,0,0,0.0,0,0,0,0,0.0,0,75.0,0.0,31.0,43.0,0.7209302325581395,0,0,0.0,0,0,0.0,0,0,0.0
119,31.0,119.0,0.2605042016806723,31,119,31.0,119.0,0.2605042016806723,31,119,0,0,0.0,0,0,0,0,0.0,0,76.0,0.0,31.0,43.0,0.7209302325581395,0,0,0.0,0,0,0.0,0,0,0.0
