step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
51,18.0,51.0,0.35294117647058826,18,51
52,19.0,52.0,0.36538461538461536,19,52
53,19.0,53.0,0.3584905660377358,19,53
54,19.0,54.0,0.35185185185185186,19,54
55,19.0,55.0,0.34545454545454546,19,55
56,19.0,56.0,0.3392857142857143,19,56
57,19.0,57.0,0.3333333333333333,19,57
58,20.0,58.0,0.3448275862068966,20,58
59,20.0,59.0,0.3389830508474576,20,59
60,20.0,60.0,0.3333333333333333,20,60
61,20.0,61.0,0.32786885245901637,20,61
62,21.0,62.0,0.3387096774193548,21,62
63,21.0,63.0,0.3333333333333333,21,63
64,22.0,64.0,0.34375,22,64
65,22.0,65.0,0.3384615384615385,22,65
66,22.0,66.0,0.3333333333333333,22,66
67,22.0,67.0,0.3283582089552239,22,67
68,23.0,68.0,0.3382352941176471,23,68
69,23.0,69.0,0.3333333333333333,23,69
70,23.0,70.0,0.32857142857142857,23,70
71,23.0,71.0,0.323943661971831,23,71
72,24.0,72.0,0.3333333333333333,24,72
73,24.0,73.0,0.3287671232876712,24,73
74,24.0,74.0,0.32432432432432434,24,74
75,24.0,75.0,0.32,24,75
76,24.0,76.0,0.3157894736842105,24,76
77,24.0,77.0,0.3116883116883117,24,77
78,24.0,78.0,0.3076923076923077,24,78
79,24.0,79.0,0.3037974683544304,24,79
80,25.0,80.0,0.3125,25,80
81,25.0,81.0,0.30864197530864196,25,81
82,25.0,82.0,0.3048780487804878,25,82
83,25.0,83.0,0.30120481927710846,25,83
84,26.0,84.0,0.30952380952380953,26,84
85,26.0,85.0,0.3058823529411765,26,85
86,26.0,86.0,0.3023255813953488,26,86
87,26.0,87.0,0.2988505747126437,26,87
88,27.0,88.0,0.3068181818181818,27,88
89,27.0,89.0,0.30337078651685395,27,89
90,27.0,90.0,0.3,27,90
91,27.0,91.0,0.2967032967032967,27,91
92,27.0,92.0,0.29347826086956524,27,92
93,27.0,93.0,0.2903225806451613,27,93
94,27.0,94.0,0.2872340425531915,27,94
95,27.0,95.0,0.28421052631578947,27,95
96,28.0,96.0,0.2916666666666667,28,96
97,28.0,97.0,0.28865979381443296,28,97
98,28.0,98.0,0.2857142857142857,28,98
99,28.0,99.0,0.2828282828282828,28,99
100,28.0,100.0,0.28,28,100
101,28.0,101.0,0.27722772277227725,28,101
102,29.0,102.0,0.28431372549019607,29,102
103,29.0,103.0,0.2815533980582524,29,103
104,29.0,104.0,0.27884615384615385,29,104
105,29.0,105.0,0.2761904761904762,29,105
106,29.0,106.0,0.27358490566037735,29,106
107,29.0,107.0,0.27102803738317754,29,107
108,29.0,108.0,0.26851851851851855,29,108
109,29.0,109.0,0.26605504587155965,29,109
110,29.0,110.0,0.2636363636363636,29,110
111,29.0,111.0,0.26126126126126126,29,111
112,30.0,112.0,0.26785714285714285,30,112
113,30.0,113.0,0.26548672566371684,30,113
114,30.0,114.0,0.2631578947368421,30,114
115,30.0,115.0,0.2608695652173913,30,115
116,31.0,116.0,0.2672413793103448,31,116
117,31.0,117.0,0.26495726495726496,31,117
118,31.0,118.0,0.2627118644067797,31,118
119,31.0,119.0,0.2605042016806723,31,119
120,32.0,120.0,0.26666666666666666,32,120
121,32.0,121.0,0.2644628099173554,32,121
122,32.0,122.0,0.26229508196721313,32,122
123,32.0,123.0,0.2601626016260163,32,123
124,32.0,124.0,0.25806451612903225,32,124
125,32.0,125.0,0.256,32,125
126,33.0,126.0,0.2619047619047619,33,126
127,33.0,127.0,0.25984251968503935,33,127
128,33.0,128.0,0.2578125,33,128
129,33.0,129.0,0.2558139534883721,33,129
130,34.0,130.0,0.26153846153846155,34,130
131,34.0,131.0,0.2595419847328244,34,131
132,35.0,132.0,0.26515151515151514,35,132
133,35.0,133.0,0.2631578947368421,35,133
134,35.0,134.0,0.26119402985074625,35,134
135,35.0,135.0,0.25925925925925924,35,135
136,35.0,136.0,0.25735294117647056,35,136
137,35.0,137.0,0.25547445255474455,35,137
138,36.0,138.0,0.2608695652173913,36,138
139,36.0,139.0,0.2589928057553957,36,139
140,36.0,140.0,0.2571428571428571,36,140
141,36.0,141.0,0.2553191489361702,36,141
142,37.0,142.0,0.2605633802816901,37,142
143,37.0,143.0,0.25874125874125875,37,143
144,37.0,144.0,0.2569444444444444,37,144
145,37.0,145.0,0.25517241379310346,37,145
146,37.0,146.0,0.2534246575342466,37,146
147,37.0,147.0,0.25170068027210885,37,147
148,38.0,148.0,0.25675675675675674,38,148
149,38.0,149.0,0.2550335570469799,38,149
150,38.0,150.0,0.25333333333333335,38,150
151,38.0,151.0,0.25165562913907286,38,151
152,38.0,152.0,0.25,38,152
153,38.0,153.0,0.24836601307189543,38,153
154,38.0,154.0,0.24675324675324675,38,154
155,38.0,155.0,0.24516129032258063,38,155
156,38.0,156.0,0.24358974358974358,38,156
157,38.0,157.0,0.24203821656050956,38,157
158,39.0,158.0,0.2468354430379747,39,158
159,39.0,159.0,0.24528301886792453,39,159
160,39.0,160.0,0.24375,39,160
161,40.0,161.0,0.2484472049689441,40,161
162,39.0,162.0,0.24074074074074073,39,162
