step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
23,7.0,23.0,0.30434782608695654,7,23,7.0,20.0,0.35,7,20,0,3.0,0.0,0,3,0,0,0.0,0,2.0,0.0,7.0,18.0,0.3888888888888889,0,3.0,0.0,0,0,0.0,0,0,0.0
24,7.0,24.0,0.2916666666666667,7,24,7.0,21.0,0.3333333333333333,7,21,0,3.0,0.0,0,3,0,0,0.0,0,2.0,0.0,7.0,19.0,0.3684210526315789,0,3.0,0.0,0,0,0.0,0,0,0.0
25,7.0,25.0,0.28,7,25,7.0,22.0,0.3181818181818182,7,22,0,3.0,0.0,0,3,0,0,0.0,0,2.0,0.0,7.0,20.0,0.35,0,3.0,0.0,0,0,0.0,0,0,0.0
26,7.0,26.0,0.2692307692307692,7,26,7.0,22.0,0.3181818181818182,7,22,0,4.0,0.0,0,4,0,0,0.0,0,2.0,0.0,7.0,20.0,0.35,0,4.0,0.0,0,0,0.0,0,0,0.0
27,7.0,27.0,0.25925925925925924,7,27,7.0,23.0,0.30434782608695654,7,23,0,4.0,0.0,0,4,0,0,0.0,0,2.0,0.0,7.0,21.0,0.3333333333333333,0,4.0,0.0,0,0,0.0,0,0,0.0
28,8.0,28.0,0.2857142857142857,8,28,8.0,24.0,0.3333333333333333,8,24,0,4.0,0.0,0,4,0,0,0.0,0,2.0,0.0,8.0,22.0,0.36363636363636365,0,4.0,0.0,0,0,0.0,0,0,0.0
29,8.0,29.0,0.27586206896551724,8,29,8.0,24.0,0.3333333333333333,8,24,0,5.0,0.0,0,5,0,0,0.0,0,2.0,0.0,8.0,22.0,0.36363636363636365,0,5.0,0.0,0,0,0.0,0,0,0.0
30,8.0,30.0,0.26666666666666666,8,30,8.0,24.0,0.3333333333333333,8,24,0,6.0,0.0,0,6,0,0,0.0,0,2.0,0.0,8.0,22.0,0.36363636363636365,0,6.0,0.0,0,0,0.0,0,0,0.0
31,8.0,31.0,0.25806451612903225,8,31,8.0,24.0,0.3333333333333333,8,24,0,7.0,0.0,0,7,0,0,0.0,0,2.0,0.0,8.0,22.0,0.36363636363636365,0,7.0,0.0,0,0,0.0,0,0,0.0
32,7.0,32.0,0.21875,7,32,7.0,25.0,0.28,7,25,0,7.0,0.0,0,7,0,0,0.0,0,3.0,0.0,7.0,22.0,0.3181818181818182,0,7.0,0.0,0,0,0.0,0,0,0.0
