source_id,instance_id,model_name,trajectory_available,trajectory_length,final_success_available,final_success,patch_available,eval_log_available,category,subcategory,raw_path_or_dataset_index,parse_status,parse_error
hermes:kimi:2f1b41c5-6e8a-49f3-9495-2c69ace8dc2e,2f1b41c5-6e8a-49f3-9495-2c69ace8dc2e,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:924,ok,
hermes:kimi:2f50a8e0-d884-4b23-bd90-abc45fbf3dd2,2f50a8e0-d884-4b23-bd90-abc45fbf3dd2,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1172,ok,
hermes:kimi:2f818025-9e40-488d-acb1-2ca8c8f10665,2f818025-9e40-488d-acb1-2ca8c8f10665,kimi,True,26,False,,False,False,Agent Tools,Background Processes,lambda/hermes-agent-reasoning-traces:kimi:train:178,ok,
hermes:kimi:2f943bdb-dde7-4e04-b374-79364fd91fb0,2f943bdb-dde7-4e04-b374-79364fd91fb0,kimi,True,33,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1245,ok,
hermes:kimi:3025b215-dd7a-4891-8136-ec1ab027c4de,3025b215-dd7a-4891-8136-ec1ab027c4de,kimi,True,25,False,,False,False,Agent Tools,Todo & Planning,lambda/hermes-agent-reasoning-traces:kimi:train:155,ok,
hermes:kimi:3026b1a7-5ab7-481c-bc3f-4abfff055948,3026b1a7-5ab7-481c-bc3f-4abfff055948,kimi,True,49,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:927,ok,
hermes:kimi:30a2f486-80b0-4c26-a695-18fde152cce0,30a2f486-80b0-4c26-a695-18fde152cce0,kimi,True,51,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:591,ok,
hermes:kimi:30a3932d-1552-4906-883c-4e35704ef02f,30a3932d-1552-4906-883c-4e35704ef02f,kimi,True,9,False,,False,False,Agent Tools,Sandbox Execution,lambda/hermes-agent-reasoning-traces:kimi:train:168,ok,
hermes:kimi:30b9cb47-6096-4f82-a08d-89ffc43d2173,30b9cb47-6096-4f82-a08d-89ffc43d2173,kimi,True,34,False,,False,False,Agent Tools,Testing & CI,lambda/hermes-agent-reasoning-traces:kimi:train:135,ok,
hermes:kimi:30d09a6d-bbc2-4b2f-8acd-07e4783e52ee,30d09a6d-bbc2-4b2f-8acd-07e4783e52ee,kimi,True,46,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:917,ok,
hermes:kimi:314a75b6-05a0-4189-a478-e6ced2735106,314a75b6-05a0-4189-a478-e6ced2735106,kimi,True,37,False,,False,False,Repository Tasks,Codebase Exploration,lambda/hermes-agent-reasoning-traces:kimi:train:1447,ok,
hermes:kimi:314deeed-47bf-4574-82ad-aefb11d2b7fe,314deeed-47bf-4574-82ad-aefb11d2b7fe,kimi,True,54,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:566,ok,
hermes:kimi:31566fb9-f2fa-45ca-bad1-fc7834e68fac,31566fb9-f2fa-45ca-bad1-fc7834e68fac,kimi,True,34,False,,False,False,Agent Tools,Skill Invocation,lambda/hermes-agent-reasoning-traces:kimi:train:353,ok,
hermes:kimi:315df6ce-356a-4e02-b8df-2a9f76f9252c,315df6ce-356a-4e02-b8df-2a9f76f9252c,kimi,True,9,False,,False,False,Agent Tools,Skill Invocation,lambda/hermes-agent-reasoning-traces:kimi:train:459,ok,
hermes:kimi:31a672d6-6b82-4c65-8347-804084268dc6,31a672d6-6b82-4c65-8347-804084268dc6,kimi,True,50,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:822,ok,
hermes:kimi:31bfc6a8-f9ba-48c4-a3ff-703bb69fed61,31bfc6a8-f9ba-48c4-a3ff-703bb69fed61,kimi,True,54,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:696,ok,
hermes:kimi:31c575a7-8c8e-4b98-a071-b9a007701076,31c575a7-8c8e-4b98-a071-b9a007701076,kimi,True,49,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:715,ok,
hermes:kimi:31e58c11-40e0-47b1-ae7c-b6596aadfa00,31e58c11-40e0-47b1-ae7c-b6596aadfa00,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1307,ok,
hermes:kimi:32365ba7-9c46-4c29-a25c-809e0177610a,32365ba7-9c46-4c29-a25c-809e0177610a,kimi,True,49,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:647,ok,
hermes:kimi:3237c35a-9d49-45ff-939c-5be4bc86b315,3237c35a-9d49-45ff-939c-5be4bc86b315,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:1135,ok,
hermes:kimi:326ba805-d299-4d7b-b75a-a89a6829b506,326ba805-d299-4d7b-b75a-a89a6829b506,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:1380,ok,
hermes:kimi:329b4600-0fc9-4deb-af0b-6a9492932d32,329b4600-0fc9-4deb-af0b-6a9492932d32,kimi,True,37,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1414,ok,
hermes:kimi:329f154f-885d-4039-831e-892deb2a557a,329f154f-885d-4039-831e-892deb2a557a,kimi,True,34,False,,False,False,Planning & Organization,Planning Tasks,lambda/hermes-agent-reasoning-traces:kimi:train:369,ok,
hermes:kimi:32afa43a-7849-49db-b22b-234eaf236cec,32afa43a-7849-49db-b22b-234eaf236cec,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1303,ok,
hermes:kimi:32b8865b-c157-4675-8f3c-765f31230d1d,32b8865b-c157-4675-8f3c-765f31230d1d,kimi,True,51,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:863,ok,
hermes:kimi:32e3aebb-8e2a-4ba3-89b2-9520e6bfacb4,32e3aebb-8e2a-4ba3-89b2-9520e6bfacb4,kimi,True,34,False,,False,False,Agent Tools,Testing & CI,lambda/hermes-agent-reasoning-traces:kimi:train:285,ok,
hermes:kimi:32f9dc00-7555-48eb-a22b-146e0d90a00c,32f9dc00-7555-48eb-a22b-146e0d90a00c,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1497,ok,
hermes:kimi:3320db5d-d0be-473e-a275-e3257155faf8,3320db5d-d0be-473e-a275-e3257155faf8,kimi,True,49,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1321,ok,
hermes:kimi:33455e96-a753-4ec6-993d-d03d80d60ac7,33455e96-a753-4ec6-993d-d03d80d60ac7,kimi,True,24,False,,False,False,Repository Tasks,Codebase Exploration,lambda/hermes-agent-reasoning-traces:kimi:train:587,ok,
hermes:kimi:338b707b-7fa4-4be9-80b8-a9c17d46dc1d,338b707b-7fa4-4be9-80b8-a9c17d46dc1d,kimi,True,11,False,,False,False,Agent Tools,Session & Memory,lambda/hermes-agent-reasoning-traces:kimi:train:389,ok,
hermes:kimi:33e3dec2-808e-4c4a-a566-25b399d35454,33e3dec2-808e-4c4a-a566-25b399d35454,kimi,True,7,False,,False,False,Agent Tools,Sandbox Execution,lambda/hermes-agent-reasoning-traces:kimi:train:191,ok,
hermes:kimi:33f00486-18af-4197-abf8-7b86f2f902d1,33f00486-18af-4197-abf8-7b86f2f902d1,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:1225,ok,
hermes:kimi:34039708-3653-473f-9038-8483d9514b4a,34039708-3653-473f-9038-8483d9514b4a,kimi,True,43,False,,False,False,Repository Tasks,Codebase Exploration,lambda/hermes-agent-reasoning-traces:kimi:train:1123,ok,
hermes:kimi:340ec6c0-f6d2-427d-8271-d98ca52398a4,340ec6c0-f6d2-427d-8271-d98ca52398a4,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:835,ok,
hermes:kimi:341242c6-a254-4d8d-b9b0-8d283bb51f9f,341242c6-a254-4d8d-b9b0-8d283bb51f9f,kimi,True,6,False,,False,False,Agent Tools,Skill Invocation,lambda/hermes-agent-reasoning-traces:kimi:train:407,ok,
hermes:kimi:34594f48-ed24-4d4d-8c8f-cefdb954d127,34594f48-ed24-4d4d-8c8f-cefdb954d127,kimi,True,54,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:1081,ok,
hermes:kimi:34de65bc-d7cd-4cc3-9f3e-04d9df9be3f0,34de65bc-d7cd-4cc3-9f3e-04d9df9be3f0,kimi,True,50,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:851,ok,
hermes:kimi:34eab007-71b4-4736-a43e-fc085124e9a6,34eab007-71b4-4736-a43e-fc085124e9a6,kimi,True,34,False,,False,False,Planning & Organization,Planning Tasks,lambda/hermes-agent-reasoning-traces:kimi:train:100,ok,
hermes:kimi:35016f6b-1ed7-455b-af21-b6a5e6b8e3b8,35016f6b-1ed7-455b-af21-b6a5e6b8e3b8,kimi,True,6,False,,False,False,Agent Tools,Background Processes,lambda/hermes-agent-reasoning-traces:kimi:train:205,ok,
hermes:kimi:3509ff94-595c-462f-9333-bb35ff29f51a,3509ff94-595c-462f-9333-bb35ff29f51a,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:1012,ok,
hermes:kimi:35195bfa-1730-4b92-97c7-e8d85f4fc2f4,35195bfa-1730-4b92-97c7-e8d85f4fc2f4,kimi,True,47,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:970,ok,
hermes:kimi:354d6255-1d13-4030-ab75-5e9bd2c46318,354d6255-1d13-4030-ab75-5e9bd2c46318,kimi,True,29,False,,False,False,Repository Tasks,Codebase Exploration,lambda/hermes-agent-reasoning-traces:kimi:train:993,ok,
hermes:kimi:355c368b-031d-4a41-a8cd-f6829d9b9335,355c368b-031d-4a41-a8cd-f6829d9b9335,kimi,True,34,False,,False,False,Agent Tools,Todo & Planning,lambda/hermes-agent-reasoning-traces:kimi:train:284,ok,
hermes:kimi:35ae4ee2-968c-471b-9765-cad1ae0eed42,35ae4ee2-968c-471b-9765-cad1ae0eed42,kimi,True,50,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1042,ok,
hermes:kimi:35b747f9-caea-463c-b6bd-0b468dbf192d,35b747f9-caea-463c-b6bd-0b468dbf192d,kimi,True,54,False,,False,False,Repository Tasks,Testing,lambda/hermes-agent-reasoning-traces:kimi:train:784,ok,
hermes:kimi:35bea426-1ba7-40d4-b82d-b9e61e73d42f,35bea426-1ba7-40d4-b82d-b9e61e73d42f,kimi,True,7,False,,False,False,Agent Tools,Memory & Context,lambda/hermes-agent-reasoning-traces:kimi:train:38,ok,
hermes:kimi:35c877b8-5b89-49be-8be6-e8063f62df89,35c877b8-5b89-49be-8be6-e8063f62df89,kimi,True,54,False,,False,False,Repository Tasks,Codebase Exploration,lambda/hermes-agent-reasoning-traces:kimi:train:661,ok,
hermes:kimi:35cbb184-469a-486d-b669-58ff6fef36ef,35cbb184-469a-486d-b669-58ff6fef36ef,kimi,True,49,False,,False,False,Repository Tasks,Codebase Exploration,lambda/hermes-agent-reasoning-traces:kimi:train:1188,ok,
hermes:kimi:35d25ccc-9cb5-4c4e-8ae2-52ec6de3cf2b,35d25ccc-9cb5-4c4e-8ae2-52ec6de3cf2b,kimi,True,11,False,,False,False,Agent Tools,Delegation,lambda/hermes-agent-reasoning-traces:kimi:train:305,ok,
hermes:kimi:35f14098-f60a-4441-a451-424390e8c17d,35f14098-f60a-4441-a451-424390e8c17d,kimi,True,13,False,,False,False,Agent Tools,Memory & Context,lambda/hermes-agent-reasoning-traces:kimi:train:456,ok,
hermes:kimi:3608fbb6-d084-45de-9c79-7ad748f13b58,3608fbb6-d084-45de-9c79-7ad748f13b58,kimi,True,5,False,,False,False,Agent Tools,Todo & Planning,lambda/hermes-agent-reasoning-traces:kimi:train:317,ok,
hermes:kimi:367aead2-8c96-4952-99ad-03d1a6e8875d,367aead2-8c96-4952-99ad-03d1a6e8875d,kimi,True,34,False,,False,False,Agent Tools,Delegation,lambda/hermes-agent-reasoning-traces:kimi:train:172,ok,
hermes:kimi:36a79fd6-1be3-4634-85b6-d3221dace1c6,36a79fd6-1be3-4634-85b6-d3221dace1c6,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:1008,ok,
hermes:kimi:36c3bd40-2491-4663-b1db-c6012cfa505f,36c3bd40-2491-4663-b1db-c6012cfa505f,kimi,True,5,False,,False,False,Agent Tools,Sandbox Execution,lambda/hermes-agent-reasoning-traces:kimi:train:142,ok,
hermes:kimi:36cfdfd7-1495-4635-99f9-804a19a5c907,36cfdfd7-1495-4635-99f9-804a19a5c907,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:958,ok,
hermes:kimi:37038ef5-a91c-4b86-8097-2fa2764cbac1,37038ef5-a91c-4b86-8097-2fa2764cbac1,kimi,True,31,False,,False,False,Agent Tools,Memory & Context,lambda/hermes-agent-reasoning-traces:kimi:train:357,ok,
hermes:kimi:374700b4-3534-421b-a15a-6fbf594ccea8,374700b4-3534-421b-a15a-6fbf594ccea8,kimi,True,26,False,,False,False,Agent Tools,Todo & Planning,lambda/hermes-agent-reasoning-traces:kimi:train:520,ok,
hermes:kimi:37569ed1-ecb2-455d-8eac-1a595847e69a,37569ed1-ecb2-455d-8eac-1a595847e69a,kimi,True,11,False,,False,False,Agent Tools,Sandbox Execution,lambda/hermes-agent-reasoning-traces:kimi:train:227,ok,
hermes:kimi:37c4d342-17ac-4a05-9821-cd9924f01537,37c4d342-17ac-4a05-9821-cd9924f01537,kimi,True,49,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:1064,ok,
hermes:kimi:37d8fa33-8811-40a7-800c-811cc150e88c,37d8fa33-8811-40a7-800c-811cc150e88c,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:712,ok,
hermes:kimi:38789543-3265-4293-b9dc-afb7e60047af,38789543-3265-4293-b9dc-afb7e60047af,kimi,True,34,False,,False,False,Agent Tools,Background Processes,lambda/hermes-agent-reasoning-traces:kimi:train:475,ok,
hermes:kimi:388282de-880e-4b97-b102-777a5b3742ac,388282de-880e-4b97-b102-777a5b3742ac,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:761,ok,
hermes:kimi:3893cc09-47bb-46dd-98cd-c79f7d534860,3893cc09-47bb-46dd-98cd-c79f7d534860,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:1201,ok,
hermes:kimi:38c267b0-9d2f-4a79-adbf-b6d9e8022c91,38c267b0-9d2f-4a79-adbf-b6d9e8022c91,kimi,True,41,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:532,ok,
hermes:kimi:38fead6b-62ea-44d5-b61f-c66f88036a96,38fead6b-62ea-44d5-b61f-c66f88036a96,kimi,True,47,False,,False,False,Repository Tasks,Codebase Exploration,lambda/hermes-agent-reasoning-traces:kimi:train:1330,ok,
hermes:kimi:39199873-f40d-41d7-b904-23398a5eba68,39199873-f40d-41d7-b904-23398a5eba68,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:630,ok,
hermes:kimi:395a2f50-4dec-42f2-9a5a-a372d09477dc,395a2f50-4dec-42f2-9a5a-a372d09477dc,kimi,True,49,False,,False,False,Repository Tasks,Testing,lambda/hermes-agent-reasoning-traces:kimi:train:1364,ok,
hermes:kimi:395b2d7d-5c87-4ac1-95ae-81f0b1cbcf8e,395b2d7d-5c87-4ac1-95ae-81f0b1cbcf8e,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:904,ok,
hermes:kimi:395ba141-5018-4e61-8104-bfb03df47cd1,395ba141-5018-4e61-8104-bfb03df47cd1,kimi,True,31,False,,False,False,Agent Tools,Todo & Planning,lambda/hermes-agent-reasoning-traces:kimi:train:186,ok,
hermes:kimi:3994f614-6465-42e5-a246-68fec0ee2126,3994f614-6465-42e5-a246-68fec0ee2126,kimi,True,51,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:780,ok,
hermes:kimi:39bfeebf-35ab-4f07-ad0a-7e0809103b58,39bfeebf-35ab-4f07-ad0a-7e0809103b58,kimi,True,23,False,,False,False,Agent Tools,Delegation,lambda/hermes-agent-reasoning-traces:kimi:train:98,ok,
hermes:kimi:39db2852-ef00-4daf-adc1-eb8f0751f3e9,39db2852-ef00-4daf-adc1-eb8f0751f3e9,kimi,True,25,False,,False,False,Agent Tools,Background Processes,lambda/hermes-agent-reasoning-traces:kimi:train:422,ok,
hermes:kimi:39de369d-6ce5-46cd-ad59-0f802bd2f135,39de369d-6ce5-46cd-ad59-0f802bd2f135,kimi,True,51,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:1120,ok,
hermes:kimi:39e15c87-f887-4c5d-bc0b-5b481b64dbcf,39e15c87-f887-4c5d-bc0b-5b481b64dbcf,kimi,True,48,False,,False,False,Repository Tasks,Testing,lambda/hermes-agent-reasoning-traces:kimi:train:859,ok,
hermes:kimi:39e8f328-ab0d-41f3-8eb0-1c3528b24e60,39e8f328-ab0d-41f3-8eb0-1c3528b24e60,kimi,True,25,False,,False,False,Agent Tools,Session & Memory,lambda/hermes-agent-reasoning-traces:kimi:train:169,ok,
hermes:kimi:3a4522f5-39bb-4e7d-8305-a445b76d9c6a,3a4522f5-39bb-4e7d-8305-a445b76d9c6a,kimi,True,54,False,,False,False,Repository Tasks,Testing,lambda/hermes-agent-reasoning-traces:kimi:train:814,ok,
hermes:kimi:3ab00f64-81a9-45b3-b2df-7b90e9055c2c,3ab00f64-81a9-45b3-b2df-7b90e9055c2c,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:1310,ok,
hermes:kimi:3ac5bb0a-a863-49c7-9ad7-dfcf6e62368a,3ac5bb0a-a863-49c7-9ad7-dfcf6e62368a,kimi,True,29,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:793,ok,
hermes:kimi:3ac74c92-de98-4c1d-b70b-a2c7cae7edf5,3ac74c92-de98-4c1d-b70b-a2c7cae7edf5,kimi,True,54,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:1408,ok,
hermes:kimi:3acffb76-74e9-44b9-8e7a-da9194635f57,3acffb76-74e9-44b9-8e7a-da9194635f57,kimi,True,34,False,,False,False,Agent Tools,Todo & Planning,lambda/hermes-agent-reasoning-traces:kimi:train:313,ok,
hermes:kimi:3b17f9b4-9eee-4b6d-a03e-6acc59cf7cb1,3b17f9b4-9eee-4b6d-a03e-6acc59cf7cb1,kimi,True,31,False,,False,False,Agent Tools,Background Processes,lambda/hermes-agent-reasoning-traces:kimi:train:120,ok,
hermes:kimi:3b522891-6026-49ff-a978-45e77679bfd4,3b522891-6026-49ff-a978-45e77679bfd4,kimi,True,45,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:636,ok,
hermes:kimi:3b560391-f54c-4dbe-9281-84e527d42e7f,3b560391-f54c-4dbe-9281-84e527d42e7f,kimi,True,39,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1037,ok,
hermes:kimi:3b613ff5-9f01-4cc9-b6bf-4caddeab7bf5,3b613ff5-9f01-4cc9-b6bf-4caddeab7bf5,kimi,True,51,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1088,ok,
hermes:kimi:3b85778c-3dc6-4b13-8c45-2987120f9980,3b85778c-3dc6-4b13-8c45-2987120f9980,kimi,True,7,False,,False,False,Agent Tools,Skill Invocation,lambda/hermes-agent-reasoning-traces:kimi:train:358,ok,
hermes:kimi:3ba305d7-7143-4dbf-b5c3-ad7eb1c2e2e9,3ba305d7-7143-4dbf-b5c3-ad7eb1c2e2e9,kimi,True,54,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:577,ok,
hermes:kimi:3bbfa6d8-8fde-4106-a2aa-7cfdbf584e06,3bbfa6d8-8fde-4106-a2aa-7cfdbf584e06,kimi,True,34,False,,False,False,Agent Tools,Background Processes,lambda/hermes-agent-reasoning-traces:kimi:train:170,ok,
hermes:kimi:3bce139e-c5f8-4b56-9680-14f457f03cf6,3bce139e-c5f8-4b56-9680-14f457f03cf6,kimi,True,49,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:1454,ok,
hermes:kimi:3be408c4-1f97-423f-8521-bee7c4ccbf9f,3be408c4-1f97-423f-8521-bee7c4ccbf9f,kimi,True,54,False,,False,False,Repository Tasks,Testing,lambda/hermes-agent-reasoning-traces:kimi:train:1094,ok,
hermes:kimi:3bf6bd30-62c1-43b0-9bcb-2eb4d0a98272,3bf6bd30-62c1-43b0-9bcb-2eb4d0a98272,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:653,ok,
hermes:kimi:3cb0489f-4416-4520-9224-526e36c99aa6,3cb0489f-4416-4520-9224-526e36c99aa6,kimi,True,13,False,,False,False,Agent Tools,Skill Invocation,lambda/hermes-agent-reasoning-traces:kimi:train:244,ok,
hermes:kimi:3ce4b651-0dff-4c0d-adae-0bcf8074bc0e,3ce4b651-0dff-4c0d-adae-0bcf8074bc0e,kimi,True,54,False,,False,False,Repository Tasks,Documentation,lambda/hermes-agent-reasoning-traces:kimi:train:983,ok,
hermes:kimi:3cf46788-5944-47d3-a969-5368f68558b5,3cf46788-5944-47d3-a969-5368f68558b5,kimi,True,34,False,,False,False,Planning & Organization,Planning Tasks,lambda/hermes-agent-reasoning-traces:kimi:train:105,ok,
hermes:kimi:3d06504f-e507-46fb-a0b1-370cfc3addad,3d06504f-e507-46fb-a0b1-370cfc3addad,kimi,True,51,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:963,ok,
hermes:kimi:3d2f9823-419a-4184-930d-719d09f6730f,3d2f9823-419a-4184-930d-719d09f6730f,kimi,True,54,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:541,ok,
hermes:kimi:3d3dfb4d-62e4-48dc-9f79-83bfa5d320dd,3d3dfb4d-62e4-48dc-9f79-83bfa5d320dd,kimi,True,41,False,,False,False,Repository Tasks,Codebase Exploration,lambda/hermes-agent-reasoning-traces:kimi:train:869,ok,
hermes:kimi:3d46b9b9-cc18-43a5-97c5-b1005a131009,3d46b9b9-cc18-43a5-97c5-b1005a131009,kimi,True,27,False,,False,False,Repository Tasks,Codebase Exploration,lambda/hermes-agent-reasoning-traces:kimi:train:733,ok,
hermes:kimi:3d50ac4e-b239-485b-b63e-163074b96ace,3d50ac4e-b239-485b-b63e-163074b96ace,kimi,True,51,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:943,ok,
hermes:kimi:3d90ba15-fc6a-4e80-9aa9-fcf9ba91accc,3d90ba15-fc6a-4e80-9aa9-fcf9ba91accc,kimi,True,51,False,,False,False,Repository Tasks,General,lambda/hermes-agent-reasoning-traces:kimi:train:1080,ok,
hermes:kimi:3d99a801-1d17-4d3d-aad0-e126128e5a16,3d99a801-1d17-4d3d-aad0-e126128e5a16,kimi,True,54,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1360,ok,
hermes:kimi:3dacc0bf-b715-4a0e-bf37-643ede900945,3dacc0bf-b715-4a0e-bf37-643ede900945,kimi,True,54,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:1045,ok,
hermes:kimi:3dc61687-7742-47cb-b13b-925b74365a19,3dc61687-7742-47cb-b13b-925b74365a19,kimi,True,31,False,,False,False,Agent Tools,Session & Memory,lambda/hermes-agent-reasoning-traces:kimi:train:52,ok,
hermes:kimi:3e367e7c-e801-4b54-bcdf-308f4bd90d03,3e367e7c-e801-4b54-bcdf-308f4bd90d03,kimi,True,51,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:825,ok,
hermes:kimi:3e395a69-3fa2-4009-acaf-8ec04f46b2ed,3e395a69-3fa2-4009-acaf-8ec04f46b2ed,kimi,True,9,False,,False,False,Agent Tools,Deployment,lambda/hermes-agent-reasoning-traces:kimi:train:203,ok,
hermes:kimi:3e91d541-f0eb-41f8-aead-1f7e83f4f24b,3e91d541-f0eb-41f8-aead-1f7e83f4f24b,kimi,True,54,False,,False,False,Repository Tasks,Feature Implementation,lambda/hermes-agent-reasoning-traces:kimi:train:758,ok,
hermes:kimi:3ec5a117-a48d-4ef3-a9ea-aa79d665e3f4,3ec5a117-a48d-4ef3-a9ea-aa79d665e3f4,kimi,True,51,False,,False,False,Repository Tasks,Bug Fix,lambda/hermes-agent-reasoning-traces:kimi:train:607,ok,
hermes:kimi:3f214e35-33e2-4e98-86b8-abe888257100,3f214e35-33e2-4e98-86b8-abe888257100,kimi,True,20,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:581,ok,
hermes:kimi:3f4881bb-25b5-43fc-976b-a6a095ca6b5c,3f4881bb-25b5-43fc-976b-a6a095ca6b5c,kimi,True,15,False,,False,False,Agent Tools,Sandbox Execution,lambda/hermes-agent-reasoning-traces:kimi:train:461,ok,
hermes:kimi:3f4b79bf-7f27-48e9-b619-85f858dd59e2,3f4b79bf-7f27-48e9-b619-85f858dd59e2,kimi,True,34,False,,False,False,Agent Tools,Skill Invocation,lambda/hermes-agent-reasoning-traces:kimi:train:10,ok,
hermes:kimi:3f4f74e3-76f8-4758-91aa-f0ba2ede9968,3f4f74e3-76f8-4758-91aa-f0ba2ede9968,kimi,True,39,False,,False,False,Repository Tasks,Environment Setup,lambda/hermes-agent-reasoning-traces:kimi:train:1251,ok,
hermes:kimi:3f73864f-4acd-47a5-a3b8-a03f2bdf4dd5,3f73864f-4acd-47a5-a3b8-a03f2bdf4dd5,kimi,True,50,False,,False,False,Repository Tasks,Documentation,lambda/hermes-agent-reasoning-traces:kimi:train:1371,ok,
hermes:kimi:3fc8e87a-e47d-47bb-8464-38ebc4623760,3fc8e87a-e47d-47bb-8464-38ebc4623760,kimi,True,34,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:kimi:train:315,ok,
hermes:kimi:4034162e-9074-47e1-81fb-c453be993d98,4034162e-9074-47e1-81fb-c453be993d98,kimi,True,34,False,,False,False,Agent Tools,Testing & CI,lambda/hermes-agent-reasoning-traces:kimi:train:404,ok,
