step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
12,3.0,12.0,0.25,3,12,3.0,12.0,0.25,3,12,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,3.0,10.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0
13,4.0,13.0,0.3076923076923077,4,13,4.0,13.0,0.3076923076923077,4,13,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,4.0,11.0,0.36363636363636365,0,0,0.0,0,0,0.0,0,0,0.0
14,4.0,14.0,0.2857142857142857,4,14,4.0,14.0,0.2857142857142857,4,14,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,4.0,12.0,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0
15,4.0,15.0,0.26666666666666666,4,15,4.0,15.0,0.26666666666666666,4,15,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,4.0,13.0,0.3076923076923077,0,0,0.0,0,0,0.0,0,0,0.0
16,4.0,16.0,0.25,4,16,4.0,16.0,0.25,4,16,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,4.0,14.0,0.2857142857142857,0,0,0.0,0,0,0.0,0,0,0.0
17,4.0,17.0,0.23529411764705882,4,17,4.0,17.0,0.23529411764705882,4,17,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,4.0,15.0,0.26666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
18,5.0,18.0,0.2777777777777778,5,18,5.0,18.0,0.2777777777777778,5,18,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,16.0,0.3125,0,0,0.0,0,0,0.0,0,0,0.0
19,5.0,19.0,0.2631578947368421,5,19,5.0,19.0,0.2631578947368421,5,19,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,17.0,0.29411764705882354,0,0,0.0,0,0,0.0,0,0,0.0
20,6.0,20.0,0.3,6,20,6.0,20.0,0.3,6,20,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,6.0,18.0,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0
21,6.0,21.0,0.2857142857142857,6,21,6.0,21.0,0.2857142857142857,6,21,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,6.0,19.0,0.3157894736842105,0,0,0.0,0,0,0.0,0,0,0.0
22,7.0,22.0,0.3181818181818182,7,22,7.0,22.0,0.3181818181818182,7,22,0,0,0.0,0,0,0,0,0.0,1.0,3.0,0.3333333333333333,6.0,19.0,0.3157894736842105,0,0,0.0,0,0,0.0,0,0,0.0
23,7.0,23.0,0.30434782608695654,7,23,7.0,23.0,0.30434782608695654,7,23,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,6.0,19.0,0.3157894736842105,0,0,0.0,0,0,0.0,0,0,0.0
24,8.0,24.0,0.3333333333333333,8,24,8.0,24.0,0.3333333333333333,8,24,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,7.0,20.0,0.35,0,0,0.0,0,0,0.0,0,0,0.0
25,8.0,25.0,0.32,8,25,8.0,25.0,0.32,8,25,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,7.0,21.0,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0
26,9.0,26.0,0.34615384615384615,9,26,9.0,26.0,0.34615384615384615,9,26,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,8.0,22.0,0.36363636363636365,0,0,0.0,0,0,0.0,0,0,0.0
27,9.0,27.0,0.3333333333333333,9,27,9.0,27.0,0.3333333333333333,9,27,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,8.0,23.0,0.34782608695652173,0,0,0.0,0,0,0.0,0,0,0.0
28,10.0,28.0,0.35714285714285715,10,28,10.0,28.0,0.35714285714285715,10,28,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,9.0,24.0,0.375,0,0,0.0,0,0,0.0,0,0,0.0
29,10.0,29.0,0.3448275862068966,10,29,10.0,29.0,0.3448275862068966,10,29,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,9.0,25.0,0.36,0,0,0.0,0,0,0.0,0,0,0.0
30,11.0,30.0,0.36666666666666664,11,30,11.0,30.0,0.36666666666666664,11,30,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,10.0,26.0,0.38461538461538464,0,0,0.0,0,0,0.0,0,0,0.0
31,11.0,31.0,0.3548387096774194,11,31,11.0,31.0,0.3548387096774194,11,31,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,10.0,27.0,0.37037037037037035,0,0,0.0,0,0,0.0,0,0,0.0
32,12.0,32.0,0.375,12,32,12.0,32.0,0.375,12,32,0,0,0.0,0,0,0,0,0.0,1.0,4.0,0.25,11.0,28.0,0.39285714285714285,0,0,0.0,0,0,0.0,0,0,0.0
33,12.0,33.0,0.36363636363636365,12,33,12.0,33.0,0.36363636363636365,12,33,0,0,0.0,0,0,0,0,0.0,1.0,5.0,0.2,11.0,28.0,0.39285714285714285,0,0,0.0,0,0,0.0,0,0,0.0
34,13.0,34.0,0.38235294117647056,13,34,13.0,34.0,0.38235294117647056,13,34,0,0,0.0,0,0,0,0,0.0,1.0,5.0,0.2,12.0,29.0,0.41379310344827586,0,0,0.0,0,0,0.0,0,0,0.0
35,13.0,35.0,0.37142857142857144,13,35,13.0,35.0,0.37142857142857144,13,35,0,0,0.0,0,0,0,0,0.0,1.0,6.0,0.16666666666666666,12.0,29.0,0.41379310344827586,0,0,0.0,0,0,0.0,0,0,0.0
36,14.0,36.0,0.3888888888888889,14,36,14.0,36.0,0.3888888888888889,14,36,0,0,0.0,0,0,0,0,0.0,1.0,6.0,0.16666666666666666,13.0,30.0,0.43333333333333335,0,0,0.0,0,0,0.0,0,0,0.0
37,14.0,37.0,0.3783783783783784,14,37,14.0,37.0,0.3783783783783784,14,37,0,0,0.0,0,0,0,0,0.0,1.0,6.0,0.16666666666666666,13.0,31.0,0.41935483870967744,0,0,0.0,0,0,0.0,0,0,0.0
38,15.0,38.0,0.39473684210526316,15,38,15.0,38.0,0.39473684210526316,15,38,0,0,0.0,0,0,0,0,0.0,1.0,6.0,0.16666666666666666,14.0,32.0,0.4375,0,0,0.0,0,0,0.0,0,0,0.0
39,15.0,39.0,0.38461538461538464,15,39,15.0,38.0,0.39473684210526316,15,38,0,1.0,0.0,0,1,0,0,0.0,1.0,6.0,0.16666666666666666,14.0,32.0,0.4375,0,1.0,0.0,0,0,0.0,0,0,0.0
40,15.0,40.0,0.375,15,40,15.0,38.0,0.39473684210526316,15,38,0,2.0,0.0,0,2,0,0,0.0,1.0,6.0,0.16666666666666666,14.0,32.0,0.4375,0,2.0,0.0,0,0,0.0,0,0,0.0
41,15.0,41.0,0.36585365853658536,15,41,15.0,39.0,0.38461538461538464,15,39,0,2.0,0.0,0,2,0,0,0.0,1.0,6.0,0.16666666666666666,14.0,33.0,0.42424242424242425,0,2.0,0.0,0,0,0.0,0,0,0.0
42,16.0,42.0,0.38095238095238093,16,42,15.0,39.0,0.38461538461538464,15,39,1.0,3.0,0.3333333333333333,1,3,0,0,0.0,1.0,6.0,0.16666666666666666,14.0,33.0,0.42424242424242425,1.0,3.0,0.3333333333333333,0,0,0.0,0,0,0.0
43,16.0,43.0,0.37209302325581395,16,43,15.0,40.0,0.375,15,40,1.0,3.0,0.3333333333333333,1,3,0,0,0.0,1.0,6.0,0.16666666666666666,14.0,34.0,0.4117647058823529,1.0,3.0,0.3333333333333333,0,0,0.0,0,0,0.0
44,17.0,44.0,0.38636363636363635,17,44,16.0,41.0,0.3902439024390244,16,41,1.0,3.0,0.3333333333333333,1,3,0,0,0.0,1.0,6.0,0.16666666666666666,15.0,35.0,0.42857142857142855,1.0,3.0,0.3333333333333333,0,0,0.0,0,0,0.0
45,17.0,45.0,0.37777777777777777,17,45,16.0,41.0,0.3902439024390244,16,41,1.0,4.0,0.25,1,4,0,0,0.0,1.0,6.0,0.16666666666666666,15.0,35.0,0.42857142857142855,1.0,4.0,0.25,0,0,0.0,0,0,0.0
46,17.0,46.0,0.3695652173913043,17,46,16.0,42.0,0.38095238095238093,16,42,1.0,4.0,0.25,1,4,0,0,0.0,1.0,7.0,0.14285714285714285,15.0,35.0,0.42857142857142855,1.0,4.0,0.25,0,0,0.0,0,0,0.0
47,18.0,47.0,0.3829787234042553,18,47,17.0,43.0,0.3953488372093023,17,43,1.0,4.0,0.25,1,4,0,0,0.0,1.0,7.0,0.14285714285714285,16.0,36.0,0.4444444444444444,1.0,4.0,0.25,0,0,0.0,0,0,0.0
48,18.0,48.0,0.375,18,48,17.0,43.0,0.3953488372093023,17,43,1.0,5.0,0.2,1,5,0,0,0.0,1.0,7.0,0.14285714285714285,16.0,36.0,0.4444444444444444,1.0,5.0,0.2,0,0,0.0,0,0,0.0
49,18.0,49.0,0.3673469387755102,18,49,17.0,44.0,0.38636363636363635,17,44,1.0,5.0,0.2,1,5,0,0,0.0,1.0,8.0,0.125,16.0,36.0,0.4444444444444444,1.0,5.0,0.2,0,0,0.0,0,0,0.0
50,19.0,50.0,0.38,19,50,18.0,45.0,0.4,18,45,1.0,5.0,0.2,1,5,0,0,0.0,1.0,8.0,0.125,17.0,37.0,0.4594594594594595,1.0,5.0,0.2,0,0,0.0,0,0,0.0
51,19.0,51.0,0.37254901960784315,19,51,18.0,45.0,0.4,18,45,1.0,6.0,0.16666666666666666,1,6,0,0,0.0,1.0,8.0,0.125,17.0,37.0,0.4594594594594595,1.0,6.0,0.16666666666666666,0,0,0.0,0,0,0.0
52,19.0,52.0,0.36538461538461536,19,52,18.0,46.0,0.391304347826087,18,46,1.0,6.0,0.16666666666666666,1,6,0,0,0.0,1.0,9.0,0.1111111111111111,17.0,37.0,0.4594594594594595,1.0,6.0,0.16666666666666666,0,0,0.0,0,0,0.0
53,20.0,53.0,0.37735849056603776,20,53,19.0,47.0,0.40425531914893614,19,47,1.0,6.0,0.16666666666666666,1,6,0,0,0.0,1.0,9.0,0.1111111111111111,18.0,38.0,0.47368421052631576,1.0,6.0,0.16666666666666666,0,0,0.0,0,0,0.0
54,20.0,54.0,0.37037037037037035,20,54,19.0,48.0,0.3958333333333333,19,48,1.0,6.0,0.16666666666666666,1,6,0,0,0.0,1.0,9.0,0.1111111111111111,18.0,39.0,0.46153846153846156,1.0,6.0,0.16666666666666666,0,0,0.0,0,0,0.0
55,21.0,55.0,0.38181818181818183,21,55,20.0,49.0,0.40816326530612246,20,49,1.0,6.0,0.16666666666666666,1,6,0,0,0.0,2.0,10.0,0.2,18.0,39.0,0.46153846153846156,1.0,6.0,0.16666666666666666,0,0,0.0,0,0,0.0
56,20.0,56.0,0.35714285714285715,20,56,19.0,50.0,0.38,19,50,1.0,6.0,0.16666666666666666,1,6,0,0,0.0,1.0,11.0,0.09090909090909091,18.0,39.0,0.46153846153846156,1.0,6.0,0.16666666666666666,0,0,0.0,0,0,0.0
