block_id,deadline_s,episode_id,family,n_hbm,n_prefill,n_serving,pack_id,policy,policy_order,repeat,state_id,wan_mbps,capacity_inputs,decisions,completion_times,kv_count,replay_count,not_moved_count,achieved_relief_w,target_time_s,target_attained
e017e7059a7d538b,30,0b9500eb7063b411,wan_prefill,0,0,0,large-r1,per_session_greedy,4,0,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.712467978, ""order"": 0, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""replay"", ""completion_s"": 11.622407063, ""order"": 1, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 11.553490571, ""order"": 2, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.760684612, ""order"": 3, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.806124681, ""order"": 4, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.873989502, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.896669762, ""order"": 6, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.897375016, ""order"": 7, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.897375016, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 11.873989502, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.622407063, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.760684612, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 11.712467978, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.806124681, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.553490571, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.896669762}",0,8,0,156.50014682302742,16.897375015999998,True
a27f57943d125492,30,1e36ab33c9c3fec6,wan_prefill,0,0,0,large-r1,per_session_greedy,0,1,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.64178373, ""order"": 0, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""replay"", ""completion_s"": 11.664395369, ""order"": 1, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 11.594989736, ""order"": 2, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.755657827, ""order"": 3, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.889983863, ""order"": 4, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 12.055435072, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.80037839, ""order"": 6, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.934300589, ""order"": 7, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.934300589, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 12.055435072, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.664395369, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.755657827, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 11.64178373, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.889983863, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.594989736, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.80037839}",0,8,0,156.50014682302742,17.055435072,True
a27f57943d125492,30,be12b7e573c26c50,wan_prefill,0,0,0,large-r1,queue_haul,1,1,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.665240448, ""order"": 0, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""replay"", ""completion_s"": 11.688615774, ""order"": 1, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 11.529974561, ""order"": 2, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.688792232, ""order"": 3, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.77943692, ""order"": 4, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.779224382, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.870014048, ""order"": 6, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.870082808, ""order"": 7, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.870082808, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 11.779224382, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.688615774, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.688792232, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 11.665240448, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.77943692, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.529974561, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.870014048}",0,8,0,156.50014682302742,16.870082808,True
a27f57943d125492,30,6c195c32fac0cc85,wan_prefill,0,0,0,large-r1,kv_only,2,1,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""kv_transfer"", ""completion_s"": 7.337246017, ""order"": 0, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""kv_transfer"", ""completion_s"": 20.944491926, ""order"": 1, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""kv_transfer"", ""completion_s"": 15.198134941, ""order"": 2, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}]","{""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 20.944491926, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 7.337246017, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 15.198134941}",3,0,5,39.53694268751926,,False
a27f57943d125492,30,405a29454f6fef8c,wan_prefill,0,0,0,large-r1,replay_only,3,1,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.58263723, ""order"": 0, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""replay"", ""completion_s"": 11.699289452, ""order"": 1, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 11.699637979, ""order"": 2, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.652038799, ""order"": 3, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.790086934, ""order"": 4, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.858280805, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.88158407, ""order"": 6, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.881351822, ""order"": 7, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.881351822, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 11.858280805, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.699289452, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.652038799, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 11.58263723, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.790086934, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.699637979, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.88158407}",0,8,0,156.50014682302742,16.881584070000002,True
a27f57943d125492,30,06591e39ac24fa65,wan_prefill,0,0,0,large-r1,greedy,4,1,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.724029145, ""order"": 0, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""replay"", ""completion_s"": 11.519074484, ""order"": 1, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 11.589114506, ""order"": 2, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.768687051, ""order"": 3, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.679236061, ""order"": 4, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.955560953, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.813702544, ""order"": 6, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.901513389, ""order"": 7, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.901513389, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 11.955560953, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.519074484, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.768687051, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 11.724029145, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.679236061, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.589114506, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.813702544}",0,8,0,156.50014682302742,16.955560953000003,True
528ec4a631b6804a,30,4071a180b335daa3,wan_prefill,0,0,0,medium-r0,greedy,0,0,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 4.949425759, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 4.971774327, ""order"": 1, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 5.11789342, ""order"": 2, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 4.85970852, ""order"": 3, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 5.04116337, ""order"": 4, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 4.860215356, ""order"": 5, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""replay"", ""completion_s"": 4.90389871, ""order"": 6, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 4.926779544, ""order"": 7, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 4.949425759, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 5.11789342, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 5.04116337, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 4.90389871, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 4.860215356, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 4.85970852, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 4.926779544, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 4.971774327}",0,8,0,156.50014682302742,10.11789342,True
528ec4a631b6804a,30,d270123dd531560d,wan_prefill,0,0,0,medium-r0,kv_only,1,0,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""kv_transfer"", ""completion_s"": 10.372596131, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""kv_transfer"", ""completion_s"": 7.969554988, ""order"": 1, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""kv_transfer"", ""completion_s"": 5.137461648, ""order"": 2, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""kv_transfer"", ""completion_s"": 14.449174697, ""order"": 3, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""kv_transfer"", ""completion_s"": 19.456033103, ""order"": 4, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""kv_transfer"", ""completion_s"": 21.449118037, ""order"": 5, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 10.372596131, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 5.137461648, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 19.456033103, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 21.449118037, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 14.449174697, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 7.969554988}",6,0,2,98.31926724347666,,False
528ec4a631b6804a,30,4d2cd1128de3a62b,wan_prefill,0,0,0,medium-r0,per_session_greedy,2,0,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 4.776501915, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 4.908448362, ""order"": 1, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 5.184876068, ""order"": 2, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 4.886004068, ""order"": 3, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 4.976884184, ""order"": 4, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 4.954352501, ""order"": 5, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""replay"", ""completion_s"": 4.932593021, ""order"": 6, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 4.932533382, ""order"": 7, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 4.776501915, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 5.184876068, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 4.976884184, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 4.932593021, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 4.954352501, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 4.886004068, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 4.932533382, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 4.908448362}",0,8,0,156.50014682302742,10.184876068000001,True
528ec4a631b6804a,30,5503c32c12e2f128,wan_prefill,0,0,0,medium-r0,replay_only,3,0,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 4.956864318, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 4.863683907, ""order"": 1, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 5.093581692, ""order"": 2, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 4.863752186, ""order"": 3, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 5.047872439, ""order"": 4, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 5.193202786, ""order"": 5, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""replay"", ""completion_s"": 4.934239699, ""order"": 6, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 4.93410453, ""order"": 7, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 4.956864318, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 5.093581692, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 5.047872439, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 4.934239699, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 5.193202786, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 4.863752186, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 4.93410453, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 4.863683907}",0,8,0,156.50014682302742,10.193202786,True
528ec4a631b6804a,30,5e22e4912f8ea7d5,wan_prefill,0,0,0,medium-r0,queue_haul,4,0,de3f4675406983ce,1000.0,"{""background_kind"": ""none"", ""background_rps"": 0.0, ""baseline_kv_tokens"": 0, ""baseline_work"": [0.0, 0.0], ""resources"": {""hbm"": 963152, ""prefill"": 30.0, ""service"": 30.0, ""wan"": 3750000000.0}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0, ""vllm:num_requests_running"": 0.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 4.813016779, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 4.813097748, ""order"": 1, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 5.120654938, ""order"": 2, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 4.876144091, ""order"": 3, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 4.965560534, ""order"": 4, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 5.174885747, ""order"": 5, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""replay"", ""completion_s"": 4.922005063, ""order"": 6, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 4.921935333, ""order"": 7, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 4.813016779, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 5.120654938, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 4.965560534, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 4.922005063, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 5.174885747, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 4.876144091, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 4.921935333, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 4.813097748}",0,8,0,156.50014682302742,10.174885747000001,True
