pack_id,pack_seed,template_ids,context_tokens,prompt_tokens,output_tokens,level,bandwidth_cap_gbps,prefill_available_tps,target_met,planned_shed_w,power_shortfall_w,failure,replay_count,kv_transfer_count,not_moved_count
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,10,7.942105263157895,7529.197045662138,True,25.64571181726329,0.0,,7,1,0
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,11,8.726315789473684,7529.197045662138,True,25.64571181726329,0.0,,6,2,0
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,12,9.510526315789473,7529.197045662138,True,25.64571181726329,0.0,,6,2,0
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,13,10.294736842105264,7529.197045662138,True,25.64571181726329,0.0,,6,2,0
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,14,11.078947368421053,7529.197045662138,True,25.64571181726329,0.0,,6,2,0
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,15,11.863157894736842,7529.197045662138,True,25.64571181726329,0.0,,6,2,0
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,16,12.647368421052631,7529.197045662138,True,25.64571181726329,0.0,,6,2,0
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,17,13.431578947368422,7529.197045662138,True,25.64571181726329,0.0,,6,2,0
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,18,14.21578947368421,7529.197045662138,True,25.64571181726329,0.0,,6,2,0
1,1002,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-9db7f3eff3ec01f32806967fe372d60cfe75184b;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-55002a5204240bfaabdc19bd670c50e47881247c;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-62c238eff91933ca7d6a3310f210bb151ccca8a3;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-4e68aba658a6e54d09150f093cdb6f9d4883b081;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-11b8d1afa734a79a1ccb9a567b6cc68516be8bd1;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-4ca4dd313f1995c09fc315865d06a406718a4a64;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,4830;24832;23659;25784;23334;10148;29074;5673,631;500;191;810;254;343;297;191,77;15;40;6;12;12;1;8,19,15.0,7529.197045662138,True,25.64571181726329,0.0,,6,2,0
2,1003,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-c80b14511cc24ec6c4d4922bfe4fe7214713484e;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-60a2d56acde52c3c03ad3146d56f59ac924f508e;nvidia/SWE-Hero-openhands-trajectories:aio-libs__aiohttp-b15c89558f1a52eb22ca400ff8624def096123d0;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-2be00c3fe6f6d84d4449b1cb26452642b48c0661;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-af498fe8f107a98f75a3514b7d65c893ff670b1e;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-33b11b9adc557d5d083f073dac3bdeacffea154f;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,17054;17183;28746;5779;17165;14625;7113;15832,158;70;290;169;469;79;191;258,28;370;9;1;20;15;1;1,0,0.1,7529.197045662138,True,51.51061478391186,0.0,,8,0,0
2,1003,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-c80b14511cc24ec6c4d4922bfe4fe7214713484e;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-60a2d56acde52c3c03ad3146d56f59ac924f508e;nvidia/SWE-Hero-openhands-trajectories:aio-libs__aiohttp-b15c89558f1a52eb22ca400ff8624def096123d0;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-2be00c3fe6f6d84d4449b1cb26452642b48c0661;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-af498fe8f107a98f75a3514b7d65c893ff670b1e;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-33b11b9adc557d5d083f073dac3bdeacffea154f;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,17054;17183;28746;5779;17165;14625;7113;15832,158;70;290;169;469;79;191;258,28;370;9;1;20;15;1;1,1,0.8842105263157894,7529.197045662138,True,51.51061478391186,0.0,,8,0,0
2,1003,nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-c80b14511cc24ec6c4d4922bfe4fe7214713484e;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-60a2d56acde52c3c03ad3146d56f59ac924f508e;nvidia/SWE-Hero-openhands-trajectories:aio-libs__aiohttp-b15c89558f1a52eb22ca400ff8624def096123d0;nvidia/SWE-Hero-openhands-trajectories:numpy__numpy-2be00c3fe6f6d84d4449b1cb26452642b48c0661;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-af498fe8f107a98f75a3514b7d65c893ff670b1e;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-33b11b9adc557d5d083f073dac3bdeacffea154f;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-2f6a0c94e91a85c530e60bbfd846c8522804b228;nvidia/SWE-Hero-openhands-trajectories:pandas-dev__pandas-f792d8c50ee456aa8aa2ae406d8e6b8843f45614,17054;17183;28746;5779;17165;14625;7113;15832,158;70;290;169;469;79;191;258,28;370;9;1;20;15;1;1,2,1.668421052631579,7529.197045662138,True,51.51061478391186,0.0,,8,0,0
