step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
12,5.0,12.0,0.4166666666666667,5,12,5.0,12.0,0.4166666666666667,5,12,0,0,0.0,0,0,0,0,0.0,2.0,5.0,0.4,3.0,7.0,0.42857142857142855,0,0,0.0,0,0,0.0,0,0,0.0
13,5.0,13.0,0.38461538461538464,5,13,5.0,13.0,0.38461538461538464,5,13,0,0,0.0,0,0,0,0,0.0,2.0,6.0,0.3333333333333333,3.0,7.0,0.42857142857142855,0,0,0.0,0,0,0.0,0,0,0.0
14,6.0,14.0,0.42857142857142855,6,14,6.0,14.0,0.42857142857142855,6,14,0,0,0.0,0,0,0,0,0.0,2.0,6.0,0.3333333333333333,4.0,8.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
15,6.0,15.0,0.4,6,15,6.0,15.0,0.4,6,15,0,0,0.0,0,0,0,0,0.0,2.0,7.0,0.2857142857142857,4.0,8.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
16,6.0,16.0,0.375,6,16,6.0,16.0,0.375,6,16,0,0,0.0,0,0,0,0,0.0,2.0,8.0,0.25,4.0,8.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
17,6.0,17.0,0.35294117647058826,6,17,6.0,17.0,0.35294117647058826,6,17,0,0,0.0,0,0,0,0,0.0,2.0,9.0,0.2222222222222222,4.0,8.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
18,7.0,18.0,0.3888888888888889,7,18,7.0,18.0,0.3888888888888889,7,18,0,0,0.0,0,0,0,0,0.0,2.0,9.0,0.2222222222222222,5.0,9.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
19,7.0,19.0,0.3684210526315789,7,19,7.0,19.0,0.3684210526315789,7,19,0,0,0.0,0,0,0,0,0.0,2.0,10.0,0.2,5.0,9.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
20,7.0,20.0,0.35,7,20,7.0,20.0,0.35,7,20,0,0,0.0,0,0,0,0,0.0,2.0,11.0,0.18181818181818182,5.0,9.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
21,7.0,21.0,0.3333333333333333,7,21,7.0,21.0,0.3333333333333333,7,21,0,0,0.0,0,0,0,0,0.0,2.0,12.0,0.16666666666666666,5.0,9.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
22,7.0,22.0,0.3181818181818182,7,22,7.0,22.0,0.3181818181818182,7,22,0,0,0.0,0,0,0,0,0.0,2.0,13.0,0.15384615384615385,5.0,9.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
23,7.0,23.0,0.30434782608695654,7,23,7.0,23.0,0.30434782608695654,7,23,0,0,0.0,0,0,0,0,0.0,2.0,14.0,0.14285714285714285,5.0,9.0,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0
24,8.0,24.0,0.3333333333333333,8,24,8.0,24.0,0.3333333333333333,8,24,0,0,0.0,0,0,0,0,0.0,2.0,14.0,0.14285714285714285,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
25,8.0,25.0,0.32,8,25,8.0,25.0,0.32,8,25,0,0,0.0,0,0,0,0,0.0,2.0,15.0,0.13333333333333333,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
26,8.0,26.0,0.3076923076923077,8,26,8.0,26.0,0.3076923076923077,8,26,0,0,0.0,0,0,0,0,0.0,2.0,16.0,0.125,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
27,8.0,27.0,0.2962962962962963,8,27,8.0,27.0,0.2962962962962963,8,27,0,0,0.0,0,0,0,0,0.0,2.0,17.0,0.11764705882352941,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
28,8.0,28.0,0.2857142857142857,8,28,8.0,28.0,0.2857142857142857,8,28,0,0,0.0,0,0,0,0,0.0,2.0,18.0,0.1111111111111111,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
29,8.0,29.0,0.27586206896551724,8,29,8.0,29.0,0.27586206896551724,8,29,0,0,0.0,0,0,0,0,0.0,2.0,19.0,0.10526315789473684,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
30,8.0,30.0,0.26666666666666666,8,30,8.0,30.0,0.26666666666666666,8,30,0,0,0.0,0,0,0,0,0.0,2.0,20.0,0.1,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
31,8.0,31.0,0.25806451612903225,8,31,8.0,31.0,0.25806451612903225,8,31,0,0,0.0,0,0,0,0,0.0,2.0,21.0,0.09523809523809523,6.0,10.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
32,9.0,32.0,0.28125,9,32,9.0,32.0,0.28125,9,32,0,0,0.0,0,0,0,0,0.0,2.0,21.0,0.09523809523809523,7.0,11.0,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0
33,9.0,33.0,0.2727272727272727,9,33,9.0,33.0,0.2727272727272727,9,33,0,0,0.0,0,0,0,0,0.0,2.0,22.0,0.09090909090909091,7.0,11.0,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0
34,9.0,34.0,0.2647058823529412,9,34,9.0,34.0,0.2647058823529412,9,34,0,0,0.0,0,0,0,0,0.0,2.0,23.0,0.08695652173913043,7.0,11.0,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0
35,9.0,35.0,0.2571428571428571,9,35,9.0,35.0,0.2571428571428571,9,35,0,0,0.0,0,0,0,0,0.0,2.0,24.0,0.08333333333333333,7.0,11.0,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0
36,10.0,36.0,0.2777777777777778,10,36,10.0,36.0,0.2777777777777778,10,36,0,0,0.0,0,0,0,0,0.0,3.0,25.0,0.12,7.0,11.0,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0
37,10.0,37.0,0.2702702702702703,10,37,10.0,37.0,0.2702702702702703,10,37,0,0,0.0,0,0,0,0,0.0,3.0,26.0,0.11538461538461539,7.0,11.0,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0
38,11.0,38.0,0.2894736842105263,11,38,11.0,38.0,0.2894736842105263,11,38,0,0,0.0,0,0,0,0,0.0,3.0,26.0,0.11538461538461539,8.0,12.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
39,12.0,39.0,0.3076923076923077,12,39,12.0,39.0,0.3076923076923077,12,39,0,0,0.0,0,0,1.0,1.0,1.0,3.0,26.0,0.11538461538461539,8.0,12.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
