step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
49,14.0,49.0,0.2857142857142857,14,49
50,14.0,50.0,0.28,14,50
51,15.0,51.0,0.29411764705882354,15,51
52,15.0,52.0,0.28846153846153844,15,52
53,15.0,53.0,0.2830188679245283,15,53
54,15.0,54.0,0.2777777777777778,15,54
55,16.0,55.0,0.2909090909090909,16,55
56,16.0,56.0,0.2857142857142857,16,56
57,16.0,57.0,0.2807017543859649,16,57
58,16.0,58.0,0.27586206896551724,16,58
59,17.0,59.0,0.288135593220339,17,59
60,17.0,60.0,0.2833333333333333,17,60
61,17.0,61.0,0.2786885245901639,17,61
62,17.0,62.0,0.27419354838709675,17,62
63,18.0,63.0,0.2857142857142857,18,63
64,18.0,64.0,0.28125,18,64
65,18.0,65.0,0.27692307692307694,18,65
66,18.0,66.0,0.2727272727272727,18,66
67,19.0,67.0,0.2835820895522388,19,67
68,19.0,68.0,0.27941176470588236,19,68
69,19.0,69.0,0.2753623188405797,19,69
70,19.0,70.0,0.2714285714285714,19,70
71,19.0,71.0,0.2676056338028169,19,71
72,19.0,72.0,0.2638888888888889,19,72
73,20.0,73.0,0.273972602739726,20,73
74,20.0,74.0,0.2702702702702703,20,74
75,20.0,75.0,0.26666666666666666,20,75
76,20.0,76.0,0.2631578947368421,20,76
77,21.0,77.0,0.2727272727272727,21,77
78,21.0,78.0,0.2692307692307692,21,78
79,21.0,79.0,0.26582278481012656,21,79
80,21.0,80.0,0.2625,21,80
81,21.0,81.0,0.25925925925925924,21,81
82,21.0,82.0,0.25609756097560976,21,82
83,22.0,83.0,0.26506024096385544,22,83
84,22.0,84.0,0.2619047619047619,22,84
85,22.0,85.0,0.25882352941176473,22,85
86,22.0,86.0,0.2558139534883721,22,86
87,22.0,87.0,0.25287356321839083,22,87
88,22.0,88.0,0.25,22,88
89,23.0,89.0,0.25842696629213485,23,89
90,23.0,90.0,0.25555555555555554,23,90
91,23.0,91.0,0.25274725274725274,23,91
92,23.0,92.0,0.25,23,92
93,24.0,93.0,0.25806451612903225,24,93
94,24.0,94.0,0.2553191489361702,24,94
95,24.0,95.0,0.25263157894736843,24,95
96,24.0,96.0,0.25,24,96
97,25.0,97.0,0.25773195876288657,25,97
98,25.0,98.0,0.25510204081632654,25,98
99,25.0,99.0,0.25252525252525254,25,99
100,25.0,100.0,0.25,25,100
101,25.0,101.0,0.24752475247524752,25,101
102,25.0,102.0,0.24509803921568626,25,102
103,26.0,103.0,0.2524271844660194,26,103
104,26.0,104.0,0.25,26,104
105,26.0,105.0,0.24761904761904763,26,105
106,26.0,106.0,0.24528301886792453,26,106
107,27.0,107.0,0.2523364485981308,27,107
108,27.0,108.0,0.25,27,108
109,27.0,109.0,0.24770642201834864,27,109
110,27.0,110.0,0.24545454545454545,27,110
111,28.0,111.0,0.25225225225225223,28,111
112,28.0,112.0,0.25,28,112
113,28.0,113.0,0.24778761061946902,28,113
114,28.0,114.0,0.24561403508771928,28,114
115,29.0,115.0,0.25217391304347825,29,115
116,29.0,116.0,0.25,29,116
117,29.0,117.0,0.24786324786324787,29,117
118,29.0,118.0,0.2457627118644068,29,118
119,30.0,119.0,0.25210084033613445,30,119
120,30.0,120.0,0.25,30,120
121,30.0,121.0,0.24793388429752067,30,121
122,30.0,122.0,0.2459016393442623,30,122
123,30.0,123.0,0.24390243902439024,30,123
124,30.0,124.0,0.24193548387096775,30,124
125,31.0,125.0,0.248,31,125
126,31.0,126.0,0.24603174603174602,31,126
127,31.0,127.0,0.2440944881889764,31,127
128,31.0,128.0,0.2421875,31,128
129,31.0,129.0,0.24031007751937986,31,129
130,31.0,130.0,0.23846153846153847,31,130
131,32.0,131.0,0.24427480916030533,32,131
132,32.0,132.0,0.24242424242424243,32,132
133,32.0,133.0,0.24060150375939848,32,133
134,32.0,134.0,0.23880597014925373,32,134
135,33.0,135.0,0.24444444444444444,33,135
136,33.0,136.0,0.2426470588235294,33,136
137,33.0,137.0,0.24087591240875914,33,137
138,33.0,138.0,0.2391304347826087,33,138
139,34.0,139.0,0.2446043165467626,34,139
140,34.0,140.0,0.24285714285714285,34,140
141,34.0,141.0,0.24113475177304963,34,141
142,34.0,142.0,0.23943661971830985,34,142
143,34.0,143.0,0.23776223776223776,34,143
144,34.0,144.0,0.2361111111111111,34,144
145,35.0,145.0,0.2413793103448276,35,145
146,35.0,146.0,0.23972602739726026,35,146
147,35.0,147.0,0.23809523809523808,35,147
148,35.0,148.0,0.23648648648648649,35,148
149,35.0,149.0,0.2348993288590604,35,149
150,35.0,150.0,0.23333333333333334,35,150
151,36.0,151.0,0.23841059602649006,36,151
152,36.0,152.0,0.23684210526315788,36,152
153,36.0,153.0,0.23529411764705882,36,153
154,36.0,154.0,0.23376623376623376,36,154
155,37.0,155.0,0.23870967741935484,37,155
156,37.0,156.0,0.23717948717948717,37,156
157,37.0,157.0,0.2356687898089172,37,157
158,37.0,158.0,0.23417721518987342,37,158
159,38.0,159.0,0.2389937106918239,38,159
160,38.0,160.0,0.2375,38,160
161,38.0,161.0,0.2360248447204969,38,161
162,39.0,162.0,0.24074074074074073,39,162
163,40.0,163.0,0.24539877300613497,40,163
