step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
11,5.0,11.0,0.45454545454545453,5,11,5.0,11.0,0.45454545454545453,5,11,0,0,0.0,0,0,1.0,1.0,1.0,1.0,5.0,0.2,3.0,5.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0
12,6.0,12.0,0.5,6,12,6.0,12.0,0.5,6,12,0,0,0.0,0,0,1.0,1.0,1.0,1.0,5.0,0.2,4.0,6.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
13,6.0,13.0,0.46153846153846156,6,13,6.0,13.0,0.46153846153846156,6,13,0,0,0.0,0,0,1.0,1.0,1.0,1.0,6.0,0.16666666666666666,4.0,6.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
14,7.0,14.0,0.5,7,14,7.0,14.0,0.5,7,14,0,0,0.0,0,0,1.0,1.0,1.0,1.0,6.0,0.16666666666666666,5.0,7.0,0.7142857142857143,0,0,0.0,0,0,0.0,0,0,0.0
15,7.0,15.0,0.4666666666666667,7,15,7.0,15.0,0.4666666666666667,7,15,0,0,0.0,0,0,1.0,1.0,1.0,1.0,6.0,0.16666666666666666,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
16,7.0,16.0,0.4375,7,16,7.0,16.0,0.4375,7,16,0,0,0.0,0,0,1.0,1.0,1.0,1.0,7.0,0.14285714285714285,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
17,7.0,17.0,0.4117647058823529,7,17,7.0,17.0,0.4117647058823529,7,17,0,0,0.0,0,0,1.0,1.0,1.0,1.0,8.0,0.125,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
18,7.0,18.0,0.3888888888888889,7,18,7.0,18.0,0.3888888888888889,7,18,0,0,0.0,0,0,1.0,1.0,1.0,1.0,9.0,0.1111111111111111,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
19,7.0,19.0,0.3684210526315789,7,19,7.0,19.0,0.3684210526315789,7,19,0,0,0.0,0,0,1.0,1.0,1.0,1.0,10.0,0.1,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
20,7.0,20.0,0.35,7,20,7.0,20.0,0.35,7,20,0,0,0.0,0,0,1.0,1.0,1.0,1.0,11.0,0.09090909090909091,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
21,8.0,21.0,0.38095238095238093,8,21,8.0,21.0,0.38095238095238093,8,21,0,0,0.0,0,0,1.0,1.0,1.0,1.0,11.0,0.09090909090909091,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
22,8.0,22.0,0.36363636363636365,8,22,8.0,22.0,0.36363636363636365,8,22,0,0,0.0,0,0,1.0,1.0,1.0,1.0,12.0,0.08333333333333333,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
23,8.0,23.0,0.34782608695652173,8,23,8.0,23.0,0.34782608695652173,8,23,0,0,0.0,0,0,1.0,1.0,1.0,1.0,13.0,0.07692307692307693,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
24,8.0,24.0,0.3333333333333333,8,24,8.0,24.0,0.3333333333333333,8,24,0,0,0.0,0,0,1.0,1.0,1.0,1.0,14.0,0.07142857142857142,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
25,9.0,25.0,0.36,9,25,9.0,25.0,0.36,9,25,0,0,0.0,0,0,1.0,1.0,1.0,2.0,15.0,0.13333333333333333,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
26,9.0,26.0,0.34615384615384615,9,26,9.0,26.0,0.34615384615384615,9,26,0,0,0.0,0,0,1.0,1.0,1.0,2.0,16.0,0.125,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
27,10.0,27.0,0.37037037037037035,10,27,10.0,27.0,0.37037037037037035,10,27,0,0,0.0,0,0,1.0,1.0,1.0,3.0,17.0,0.17647058823529413,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
28,9.0,28.0,0.32142857142857145,9,28,9.0,28.0,0.32142857142857145,9,28,0,0,0.0,0,0,1.0,1.0,1.0,2.0,18.0,0.1111111111111111,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
