step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
11,3.0,11.0,0.2727272727272727,3,11,3.0,11.0,0.2727272727272727,3,11,0,0,0.0,0,0,0,0,0.0,2.0,8.0,0.25,1.0,3.0,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0
12,3.0,12.0,0.25,3,12,3.0,11.0,0.2727272727272727,3,11,0,1.0,0.0,0,1,0,0,0.0,2.0,8.0,0.25,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
13,3.0,13.0,0.23076923076923078,3,13,3.0,12.0,0.25,3,12,0,1.0,0.0,0,1,0,0,0.0,2.0,9.0,0.2222222222222222,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
14,4.0,14.0,0.2857142857142857,4,14,4.0,13.0,0.3076923076923077,4,13,0,1.0,0.0,0,1,1.0,1.0,1.0,2.0,9.0,0.2222222222222222,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
15,4.0,15.0,0.26666666666666666,4,15,4.0,14.0,0.2857142857142857,4,14,0,1.0,0.0,0,1,1.0,1.0,1.0,2.0,10.0,0.2,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
16,5.0,16.0,0.3125,5,16,5.0,15.0,0.3333333333333333,5,15,0,1.0,0.0,0,1,1.0,1.0,1.0,3.0,11.0,0.2727272727272727,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
17,5.0,17.0,0.29411764705882354,5,17,5.0,16.0,0.3125,5,16,0,1.0,0.0,0,1,1.0,1.0,1.0,3.0,12.0,0.25,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
18,5.0,18.0,0.2777777777777778,5,18,5.0,17.0,0.29411764705882354,5,17,0,1.0,0.0,0,1,1.0,1.0,1.0,3.0,13.0,0.23076923076923078,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
19,6.0,19.0,0.3157894736842105,6,19,6.0,18.0,0.3333333333333333,6,18,0,1.0,0.0,0,1,1.0,1.0,1.0,4.0,14.0,0.2857142857142857,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
20,6.0,20.0,0.3,6,20,6.0,19.0,0.3157894736842105,6,19,0,1.0,0.0,0,1,1.0,1.0,1.0,4.0,15.0,0.26666666666666666,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
21,7.0,21.0,0.3333333333333333,7,21,7.0,20.0,0.35,7,20,0,1.0,0.0,0,1,1.0,1.0,1.0,5.0,16.0,0.3125,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
22,6.0,22.0,0.2727272727272727,6,22,6.0,21.0,0.2857142857142857,6,21,0,1.0,0.0,0,1,1.0,1.0,1.0,4.0,17.0,0.23529411764705882,1.0,3.0,0.3333333333333333,0,1.0,0.0,0,0,0.0,0,0,0.0
