step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
50,16.0,50.0,0.32,16,50
51,16.0,51.0,0.3137254901960784,16,51
52,17.0,52.0,0.3269230769230769,17,52
53,17.0,53.0,0.32075471698113206,17,53
54,17.0,54.0,0.3148148148148148,17,54
55,17.0,55.0,0.3090909090909091,17,55
56,18.0,56.0,0.32142857142857145,18,56
57,18.0,57.0,0.3157894736842105,18,57
58,19.0,58.0,0.3275862068965517,19,58
59,19.0,59.0,0.3220338983050847,19,59
60,19.0,60.0,0.31666666666666665,19,60
61,19.0,61.0,0.3114754098360656,19,61
62,20.0,62.0,0.3225806451612903,20,62
63,20.0,63.0,0.31746031746031744,20,63
64,21.0,64.0,0.328125,21,64
65,21.0,65.0,0.3230769230769231,21,65
66,21.0,66.0,0.3181818181818182,21,66
67,21.0,67.0,0.31343283582089554,21,67
68,22.0,68.0,0.3235294117647059,22,68
69,22.0,69.0,0.3188405797101449,22,69
70,22.0,70.0,0.3142857142857143,22,70
71,22.0,71.0,0.30985915492957744,22,71
72,23.0,72.0,0.3194444444444444,23,72
73,23.0,73.0,0.3150684931506849,23,73
74,23.0,74.0,0.3108108108108108,23,74
75,23.0,75.0,0.30666666666666664,23,75
76,24.0,76.0,0.3157894736842105,24,76
77,24.0,77.0,0.3116883116883117,24,77
78,25.0,78.0,0.32051282051282054,25,78
79,25.0,79.0,0.31645569620253167,25,79
80,25.0,80.0,0.3125,25,80
81,25.0,81.0,0.30864197530864196,25,81
82,26.0,82.0,0.3170731707317073,26,82
83,26.0,83.0,0.3132530120481928,26,83
84,26.0,84.0,0.30952380952380953,26,84
85,26.0,85.0,0.3058823529411765,26,85
86,27.0,86.0,0.313953488372093,27,86
87,27.0,87.0,0.3103448275862069,27,87
88,27.0,88.0,0.3068181818181818,27,88
89,27.0,89.0,0.30337078651685395,27,89
90,28.0,90.0,0.3111111111111111,28,90
91,28.0,91.0,0.3076923076923077,28,91
92,28.0,92.0,0.30434782608695654,28,92
93,28.0,93.0,0.3010752688172043,28,93
94,29.0,94.0,0.30851063829787234,29,94
95,29.0,95.0,0.30526315789473685,29,95
96,29.0,96.0,0.3020833333333333,29,96
97,29.0,97.0,0.29896907216494845,29,97
98,30.0,98.0,0.30612244897959184,30,98
99,30.0,99.0,0.30303030303030304,30,99
100,30.0,100.0,0.3,30,100
101,30.0,101.0,0.297029702970297,30,101
102,31.0,102.0,0.30392156862745096,31,102
103,31.0,103.0,0.30097087378640774,31,103
104,31.0,104.0,0.2980769230769231,31,104
105,31.0,105.0,0.29523809523809524,31,105
106,32.0,106.0,0.3018867924528302,32,106
107,32.0,107.0,0.29906542056074764,32,107
108,32.0,108.0,0.2962962962962963,32,108
109,32.0,109.0,0.29357798165137616,32,109
110,33.0,110.0,0.3,33,110
111,33.0,111.0,0.2972972972972973,33,111
112,33.0,112.0,0.29464285714285715,33,112
113,33.0,113.0,0.2920353982300885,33,113
114,34.0,114.0,0.2982456140350877,34,114
115,34.0,115.0,0.2956521739130435,34,115
116,34.0,116.0,0.29310344827586204,34,116
117,34.0,117.0,0.2905982905982906,34,117
118,35.0,118.0,0.2966101694915254,35,118
119,35.0,119.0,0.29411764705882354,35,119
120,35.0,120.0,0.2916666666666667,35,120
121,35.0,121.0,0.2892561983471074,35,121
122,35.0,122.0,0.28688524590163933,35,122
123,36.0,123.0,0.2926829268292683,36,123
124,36.0,124.0,0.2903225806451613,36,124
125,37.0,125.0,0.296,37,125
126,38.0,126.0,0.30158730158730157,38,126
