step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
12,6.0,12.0,0.5,6,12,6.0,12.0,0.5,6,12,0,0,0.0,0,0,1.0,1.0,1.0,2.0,5.0,0.4,3.0,6.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
13,6.0,13.0,0.46153846153846156,6,13,6.0,13.0,0.46153846153846156,6,13,0,0,0.0,0,0,1.0,1.0,1.0,2.0,6.0,0.3333333333333333,3.0,6.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
14,7.0,14.0,0.5,7,14,7.0,14.0,0.5,7,14,0,0,0.0,0,0,1.0,1.0,1.0,2.0,6.0,0.3333333333333333,4.0,7.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
15,7.0,15.0,0.4666666666666667,7,15,7.0,15.0,0.4666666666666667,7,15,0,0,0.0,0,0,1.0,1.0,1.0,2.0,7.0,0.2857142857142857,4.0,7.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
16,7.0,16.0,0.4375,7,16,7.0,16.0,0.4375,7,16,0,0,0.0,0,0,1.0,1.0,1.0,2.0,8.0,0.25,4.0,7.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
17,7.0,17.0,0.4117647058823529,7,17,7.0,17.0,0.4117647058823529,7,17,0,0,0.0,0,0,1.0,1.0,1.0,2.0,9.0,0.2222222222222222,4.0,7.0,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0
18,8.0,18.0,0.4444444444444444,8,18,8.0,18.0,0.4444444444444444,8,18,0,0,0.0,0,0,1.0,1.0,1.0,2.0,9.0,0.2222222222222222,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
19,8.0,19.0,0.42105263157894735,8,19,8.0,19.0,0.42105263157894735,8,19,0,0,0.0,0,0,1.0,1.0,1.0,2.0,10.0,0.2,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
20,8.0,20.0,0.4,8,20,8.0,20.0,0.4,8,20,0,0,0.0,0,0,1.0,1.0,1.0,2.0,11.0,0.18181818181818182,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
21,8.0,21.0,0.38095238095238093,8,21,8.0,21.0,0.38095238095238093,8,21,0,0,0.0,0,0,1.0,1.0,1.0,2.0,12.0,0.16666666666666666,5.0,8.0,0.625,0,0,0.0,0,0,0.0,0,0,0.0
22,9.0,22.0,0.4090909090909091,9,22,9.0,22.0,0.4090909090909091,9,22,0,0,0.0,0,0,1.0,1.0,1.0,2.0,12.0,0.16666666666666666,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
23,9.0,23.0,0.391304347826087,9,23,9.0,23.0,0.391304347826087,9,23,0,0,0.0,0,0,1.0,1.0,1.0,2.0,13.0,0.15384615384615385,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
24,9.0,24.0,0.375,9,24,9.0,24.0,0.375,9,24,0,0,0.0,0,0,1.0,1.0,1.0,2.0,14.0,0.14285714285714285,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
25,9.0,25.0,0.36,9,25,9.0,25.0,0.36,9,25,0,0,0.0,0,0,1.0,1.0,1.0,2.0,15.0,0.13333333333333333,6.0,9.0,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0
26,10.0,26.0,0.38461538461538464,10,26,10.0,26.0,0.38461538461538464,10,26,0,0,0.0,0,0,1.0,1.0,1.0,2.0,15.0,0.13333333333333333,7.0,10.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
27,10.0,27.0,0.37037037037037035,10,27,10.0,27.0,0.37037037037037035,10,27,0,0,0.0,0,0,1.0,1.0,1.0,2.0,16.0,0.125,7.0,10.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
28,10.0,28.0,0.35714285714285715,10,28,10.0,28.0,0.35714285714285715,10,28,0,0,0.0,0,0,1.0,1.0,1.0,2.0,17.0,0.11764705882352941,7.0,10.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
29,10.0,29.0,0.3448275862068966,10,29,10.0,29.0,0.3448275862068966,10,29,0,0,0.0,0,0,1.0,1.0,1.0,2.0,18.0,0.1111111111111111,7.0,10.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0
30,11.0,30.0,0.36666666666666664,11,30,11.0,30.0,0.36666666666666664,11,30,0,0,0.0,0,0,1.0,1.0,1.0,2.0,18.0,0.1111111111111111,8.0,11.0,0.7272727272727273,0,0,0.0,0,0,0.0,0,0,0.0
31,11.0,31.0,0.3548387096774194,11,31,11.0,31.0,0.3548387096774194,11,31,0,0,0.0,0,0,1.0,1.0,1.0,2.0,19.0,0.10526315789473684,8.0,11.0,0.7272727272727273,0,0,0.0,0,0,0.0,0,0,0.0
32,11.0,32.0,0.34375,11,32,11.0,32.0,0.34375,11,32,0,0,0.0,0,0,1.0,1.0,1.0,2.0,20.0,0.1,8.0,11.0,0.7272727272727273,0,0,0.0,0,0,0.0,0,0,0.0
33,11.0,33.0,0.3333333333333333,11,33,11.0,33.0,0.3333333333333333,11,33,0,0,0.0,0,0,1.0,1.0,1.0,2.0,21.0,0.09523809523809523,8.0,11.0,0.7272727272727273,0,0,0.0,0,0,0.0,0,0,0.0
34,12.0,34.0,0.35294117647058826,12,34,12.0,34.0,0.35294117647058826,12,34,0,0,0.0,0,0,1.0,1.0,1.0,2.0,21.0,0.09523809523809523,9.0,12.0,0.75,0,0,0.0,0,0,0.0,0,0,0.0
35,12.0,35.0,0.34285714285714286,12,35,12.0,35.0,0.34285714285714286,12,35,0,0,0.0,0,0,1.0,1.0,1.0,2.0,22.0,0.09090909090909091,9.0,12.0,0.75,0,0,0.0,0,0,0.0,0,0,0.0
36,12.0,36.0,0.3333333333333333,12,36,12.0,36.0,0.3333333333333333,12,36,0,0,0.0,0,0,1.0,1.0,1.0,2.0,23.0,0.08695652173913043,9.0,12.0,0.75,0,0,0.0,0,0,0.0,0,0,0.0
37,12.0,37.0,0.32432432432432434,12,37,12.0,37.0,0.32432432432432434,12,37,0,0,0.0,0,0,1.0,1.0,1.0,2.0,24.0,0.08333333333333333,9.0,12.0,0.75,0,0,0.0,0,0,0.0,0,0,0.0
38,13.0,38.0,0.34210526315789475,13,38,13.0,38.0,0.34210526315789475,13,38,0,0,0.0,0,0,1.0,1.0,1.0,2.0,24.0,0.08333333333333333,10.0,13.0,0.7692307692307693,0,0,0.0,0,0,0.0,0,0,0.0
39,13.0,39.0,0.3333333333333333,13,39,13.0,39.0,0.3333333333333333,13,39,0,0,0.0,0,0,1.0,1.0,1.0,2.0,25.0,0.08,10.0,13.0,0.7692307692307693,0,0,0.0,0,0,0.0,0,0,0.0
40,13.0,40.0,0.325,13,40,13.0,40.0,0.325,13,40,0,0,0.0,0,0,1.0,1.0,1.0,2.0,26.0,0.07692307692307693,10.0,13.0,0.7692307692307693,0,0,0.0,0,0,0.0,0,0,0.0
41,13.0,41.0,0.3170731707317073,13,41,13.0,41.0,0.3170731707317073,13,41,0,0,0.0,0,0,1.0,1.0,1.0,2.0,27.0,0.07407407407407407,10.0,13.0,0.7692307692307693,0,0,0.0,0,0,0.0,0,0,0.0
42,14.0,42.0,0.3333333333333333,14,42,14.0,42.0,0.3333333333333333,14,42,0,0,0.0,0,0,1.0,1.0,1.0,2.0,27.0,0.07407407407407407,11.0,14.0,0.7857142857142857,0,0,0.0,0,0,0.0,0,0,0.0
43,14.0,43.0,0.32558139534883723,14,43,14.0,43.0,0.32558139534883723,14,43,0,0,0.0,0,0,1.0,1.0,1.0,2.0,28.0,0.07142857142857142,11.0,14.0,0.7857142857142857,0,0,0.0,0,0,0.0,0,0,0.0
44,14.0,44.0,0.3181818181818182,14,44,14.0,44.0,0.3181818181818182,14,44,0,0,0.0,0,0,1.0,1.0,1.0,2.0,29.0,0.06896551724137931,11.0,14.0,0.7857142857142857,0,0,0.0,0,0,0.0,0,0,0.0
45,14.0,45.0,0.3111111111111111,14,45,14.0,45.0,0.3111111111111111,14,45,0,0,0.0,0,0,1.0,1.0,1.0,2.0,30.0,0.06666666666666667,11.0,14.0,0.7857142857142857,0,0,0.0,0,0,0.0,0,0,0.0
46,15.0,46.0,0.32608695652173914,15,46,15.0,46.0,0.32608695652173914,15,46,0,0,0.0,0,0,1.0,1.0,1.0,2.0,30.0,0.06666666666666667,12.0,15.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0
47,15.0,47.0,0.3191489361702128,15,47,15.0,47.0,0.3191489361702128,15,47,0,0,0.0,0,0,1.0,1.0,1.0,2.0,31.0,0.06451612903225806,12.0,15.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0
48,16.0,48.0,0.3333333333333333,16,48,16.0,48.0,0.3333333333333333,16,48,0,0,0.0,0,0,1.0,1.0,1.0,2.0,31.0,0.06451612903225806,13.0,16.0,0.8125,0,0,0.0,0,0,0.0,0,0,0.0
49,16.0,49.0,0.32653061224489793,16,49,16.0,49.0,0.32653061224489793,16,49,0,0,0.0,0,0,1.0,1.0,1.0,2.0,32.0,0.0625,13.0,16.0,0.8125,0,0,0.0,0,0,0.0,0,0,0.0
50,16.0,50.0,0.32,16,50,16.0,50.0,0.32,16,50,0,0,0.0,0,0,1.0,1.0,1.0,2.0,33.0,0.06060606060606061,13.0,16.0,0.8125,0,0,0.0,0,0,0.0,0,0,0.0
51,16.0,51.0,0.3137254901960784,16,51,16.0,51.0,0.3137254901960784,16,51,0,0,0.0,0,0,1.0,1.0,1.0,2.0,34.0,0.058823529411764705,13.0,16.0,0.8125,0,0,0.0,0,0,0.0,0,0,0.0
52,17.0,52.0,0.3269230769230769,17,52,17.0,52.0,0.3269230769230769,17,52,0,0,0.0,0,0,1.0,1.0,1.0,2.0,34.0,0.058823529411764705,14.0,17.0,0.8235294117647058,0,0,0.0,0,0,0.0,0,0,0.0
53,17.0,53.0,0.32075471698113206,17,53,17.0,53.0,0.32075471698113206,17,53,0,0,0.0,0,0,1.0,1.0,1.0,2.0,35.0,0.05714285714285714,14.0,17.0,0.8235294117647058,0,0,0.0,0,0,0.0,0,0,0.0
54,17.0,54.0,0.3148148148148148,17,54,17.0,54.0,0.3148148148148148,17,54,0,0,0.0,0,0,1.0,1.0,1.0,2.0,36.0,0.05555555555555555,14.0,17.0,0.8235294117647058,0,0,0.0,0,0,0.0,0,0,0.0
55,17.0,55.0,0.3090909090909091,17,55,17.0,55.0,0.3090909090909091,17,55,0,0,0.0,0,0,1.0,1.0,1.0,2.0,37.0,0.05405405405405406,14.0,17.0,0.8235294117647058,0,0,0.0,0,0,0.0,0,0,0.0
56,18.0,56.0,0.32142857142857145,18,56,18.0,56.0,0.32142857142857145,18,56,0,0,0.0,0,0,1.0,1.0,1.0,2.0,37.0,0.05405405405405406,15.0,18.0,0.8333333333333334,0,0,0.0,0,0,0.0,0,0,0.0
57,18.0,57.0,0.3157894736842105,18,57,18.0,57.0,0.3157894736842105,18,57,0,0,0.0,0,0,1.0,1.0,1.0,2.0,38.0,0.05263157894736842,15.0,18.0,0.8333333333333334,0,0,0.0,0,0,0.0,0,0,0.0
58,19.0,58.0,0.3275862068965517,19,58,19.0,58.0,0.3275862068965517,19,58,0,0,0.0,0,0,1.0,1.0,1.0,2.0,38.0,0.05263157894736842,16.0,19.0,0.8421052631578947,0,0,0.0,0,0,0.0,0,0,0.0
59,19.0,59.0,0.3220338983050847,19,59,19.0,59.0,0.3220338983050847,19,59,0,0,0.0,0,0,1.0,1.0,1.0,2.0,39.0,0.05128205128205128,16.0,19.0,0.8421052631578947,0,0,0.0,0,0,0.0,0,0,0.0
60,19.0,60.0,0.31666666666666665,19,60,19.0,60.0,0.31666666666666665,19,60,0,0,0.0,0,0,1.0,1.0,1.0,2.0,40.0,0.05,16.0,19.0,0.8421052631578947,0,0,0.0,0,0,0.0,0,0,0.0
61,19.0,61.0,0.3114754098360656,19,61,19.0,61.0,0.3114754098360656,19,61,0,0,0.0,0,0,1.0,1.0,1.0,2.0,41.0,0.04878048780487805,16.0,19.0,0.8421052631578947,0,0,0.0,0,0,0.0,0,0,0.0
62,20.0,62.0,0.3225806451612903,20,62,20.0,62.0,0.3225806451612903,20,62,0,0,0.0,0,0,1.0,1.0,1.0,2.0,41.0,0.04878048780487805,17.0,20.0,0.85,0,0,0.0,0,0,0.0,0,0,0.0
63,20.0,63.0,0.31746031746031744,20,63,20.0,63.0,0.31746031746031744,20,63,0,0,0.0,0,0,1.0,1.0,1.0,2.0,42.0,0.047619047619047616,17.0,20.0,0.85,0,0,0.0,0,0,0.0,0,0,0.0
64,21.0,64.0,0.328125,21,64,21.0,64.0,0.328125,21,64,0,0,0.0,0,0,1.0,1.0,1.0,2.0,42.0,0.047619047619047616,18.0,21.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
65,21.0,65.0,0.3230769230769231,21,65,21.0,65.0,0.3230769230769231,21,65,0,0,0.0,0,0,1.0,1.0,1.0,2.0,43.0,0.046511627906976744,18.0,21.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
66,21.0,66.0,0.3181818181818182,21,66,21.0,66.0,0.3181818181818182,21,66,0,0,0.0,0,0,1.0,1.0,1.0,2.0,44.0,0.045454545454545456,18.0,21.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
67,21.0,67.0,0.31343283582089554,21,67,21.0,67.0,0.31343283582089554,21,67,0,0,0.0,0,0,1.0,1.0,1.0,2.0,45.0,0.044444444444444446,18.0,21.0,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0
68,22.0,68.0,0.3235294117647059,22,68,22.0,68.0,0.3235294117647059,22,68,0,0,0.0,0,0,1.0,1.0,1.0,2.0,45.0,0.044444444444444446,19.0,22.0,0.8636363636363636,0,0,0.0,0,0,0.0,0,0,0.0
69,22.0,69.0,0.3188405797101449,22,69,22.0,69.0,0.3188405797101449,22,69,0,0,0.0,0,0,1.0,1.0,1.0,2.0,46.0,0.043478260869565216,19.0,22.0,0.8636363636363636,0,0,0.0,0,0,0.0,0,0,0.0
70,22.0,70.0,0.3142857142857143,22,70,22.0,70.0,0.3142857142857143,22,70,0,0,0.0,0,0,1.0,1.0,1.0,2.0,47.0,0.0425531914893617,19.0,22.0,0.8636363636363636,0,0,0.0,0,0,0.0,0,0,0.0
71,22.0,71.0,0.30985915492957744,22,71,22.0,71.0,0.30985915492957744,22,71,0,0,0.0,0,0,1.0,1.0,1.0,2.0,48.0,0.041666666666666664,19.0,22.0,0.8636363636363636,0,0,0.0,0,0,0.0,0,0,0.0
72,23.0,72.0,0.3194444444444444,23,72,23.0,72.0,0.3194444444444444,23,72,0,0,0.0,0,0,1.0,1.0,1.0,2.0,48.0,0.041666666666666664,20.0,23.0,0.8695652173913043,0,0,0.0,0,0,0.0,0,0,0.0
73,23.0,73.0,0.3150684931506849,23,73,23.0,73.0,0.3150684931506849,23,73,0,0,0.0,0,0,1.0,1.0,1.0,2.0,49.0,0.04081632653061224,20.0,23.0,0.8695652173913043,0,0,0.0,0,0,0.0,0,0,0.0
74,23.0,74.0,0.3108108108108108,23,74,23.0,74.0,0.3108108108108108,23,74,0,0,0.0,0,0,1.0,1.0,1.0,2.0,50.0,0.04,20.0,23.0,0.8695652173913043,0,0,0.0,0,0,0.0,0,0,0.0
75,23.0,75.0,0.30666666666666664,23,75,23.0,75.0,0.30666666666666664,23,75,0,0,0.0,0,0,1.0,1.0,1.0,2.0,51.0,0.0392156862745098,20.0,23.0,0.8695652173913043,0,0,0.0,0,0,0.0,0,0,0.0
76,24.0,76.0,0.3157894736842105,24,76,24.0,76.0,0.3157894736842105,24,76,0,0,0.0,0,0,1.0,1.0,1.0,2.0,51.0,0.0392156862745098,21.0,24.0,0.875,0,0,0.0,0,0,0.0,0,0,0.0
77,24.0,77.0,0.3116883116883117,24,77,24.0,77.0,0.3116883116883117,24,77,0,0,0.0,0,0,1.0,1.0,1.0,2.0,52.0,0.038461538461538464,21.0,24.0,0.875,0,0,0.0,0,0,0.0,0,0,0.0
78,25.0,78.0,0.32051282051282054,25,78,25.0,78.0,0.32051282051282054,25,78,0,0,0.0,0,0,1.0,1.0,1.0,2.0,52.0,0.038461538461538464,22.0,25.0,0.88,0,0,0.0,0,0,0.0,0,0,0.0
79,25.0,79.0,0.31645569620253167,25,79,25.0,79.0,0.31645569620253167,25,79,0,0,0.0,0,0,1.0,1.0,1.0,2.0,53.0,0.03773584905660377,22.0,25.0,0.88,0,0,0.0,0,0,0.0,0,0,0.0
80,25.0,80.0,0.3125,25,80,25.0,80.0,0.3125,25,80,0,0,0.0,0,0,1.0,1.0,1.0,2.0,54.0,0.037037037037037035,22.0,25.0,0.88,0,0,0.0,0,0,0.0,0,0,0.0
81,25.0,81.0,0.30864197530864196,25,81,25.0,81.0,0.30864197530864196,25,81,0,0,0.0,0,0,1.0,1.0,1.0,2.0,55.0,0.03636363636363636,22.0,25.0,0.88,0,0,0.0,0,0,0.0,0,0,0.0
82,26.0,82.0,0.3170731707317073,26,82,26.0,82.0,0.3170731707317073,26,82,0,0,0.0,0,0,1.0,1.0,1.0,2.0,55.0,0.03636363636363636,23.0,26.0,0.8846153846153846,0,0,0.0,0,0,0.0,0,0,0.0
83,26.0,83.0,0.3132530120481928,26,83,26.0,83.0,0.3132530120481928,26,83,0,0,0.0,0,0,1.0,1.0,1.0,2.0,56.0,0.03571428571428571,23.0,26.0,0.8846153846153846,0,0,0.0,0,0,0.0,0,0,0.0
84,26.0,84.0,0.30952380952380953,26,84,26.0,84.0,0.30952380952380953,26,84,0,0,0.0,0,0,1.0,1.0,1.0,2.0,57.0,0.03508771929824561,23.0,26.0,0.8846153846153846,0,0,0.0,0,0,0.0,0,0,0.0
85,26.0,85.0,0.3058823529411765,26,85,26.0,85.0,0.3058823529411765,26,85,0,0,0.0,0,0,1.0,1.0,1.0,2.0,58.0,0.034482758620689655,23.0,26.0,0.8846153846153846,0,0,0.0,0,0,0.0,0,0,0.0
86,27.0,86.0,0.313953488372093,27,86,27.0,86.0,0.313953488372093,27,86,0,0,0.0,0,0,1.0,1.0,1.0,2.0,58.0,0.034482758620689655,24.0,27.0,0.8888888888888888,0,0,0.0,0,0,0.0,0,0,0.0
87,27.0,87.0,0.3103448275862069,27,87,27.0,87.0,0.3103448275862069,27,87,0,0,0.0,0,0,1.0,1.0,1.0,2.0,59.0,0.03389830508474576,24.0,27.0,0.8888888888888888,0,0,0.0,0,0,0.0,0,0,0.0
88,27.0,88.0,0.3068181818181818,27,88,27.0,88.0,0.3068181818181818,27,88,0,0,0.0,0,0,1.0,1.0,1.0,2.0,60.0,0.03333333333333333,24.0,27.0,0.8888888888888888,0,0,0.0,0,0,0.0,0,0,0.0
89,27.0,89.0,0.30337078651685395,27,89,27.0,89.0,0.30337078651685395,27,89,0,0,0.0,0,0,1.0,1.0,1.0,2.0,61.0,0.03278688524590164,24.0,27.0,0.8888888888888888,0,0,0.0,0,0,0.0,0,0,0.0
90,28.0,90.0,0.3111111111111111,28,90,28.0,90.0,0.3111111111111111,28,90,0,0,0.0,0,0,1.0,1.0,1.0,2.0,61.0,0.03278688524590164,25.0,28.0,0.8928571428571429,0,0,0.0,0,0,0.0,0,0,0.0
91,28.0,91.0,0.3076923076923077,28,91,28.0,91.0,0.3076923076923077,28,91,0,0,0.0,0,0,1.0,1.0,1.0,2.0,62.0,0.03225806451612903,25.0,28.0,0.8928571428571429,0,0,0.0,0,0,0.0,0,0,0.0
92,28.0,92.0,0.30434782608695654,28,92,28.0,92.0,0.30434782608695654,28,92,0,0,0.0,0,0,1.0,1.0,1.0,2.0,63.0,0.031746031746031744,25.0,28.0,0.8928571428571429,0,0,0.0,0,0,0.0,0,0,0.0
93,28.0,93.0,0.3010752688172043,28,93,28.0,93.0,0.3010752688172043,28,93,0,0,0.0,0,0,1.0,1.0,1.0,2.0,64.0,0.03125,25.0,28.0,0.8928571428571429,0,0,0.0,0,0,0.0,0,0,0.0
94,29.0,94.0,0.30851063829787234,29,94,29.0,94.0,0.30851063829787234,29,94,0,0,0.0,0,0,1.0,1.0,1.0,2.0,64.0,0.03125,26.0,29.0,0.896551724137931,0,0,0.0,0,0,0.0,0,0,0.0
95,29.0,95.0,0.30526315789473685,29,95,29.0,95.0,0.30526315789473685,29,95,0,0,0.0,0,0,1.0,1.0,1.0,2.0,65.0,0.03076923076923077,26.0,29.0,0.896551724137931,0,0,0.0,0,0,0.0,0,0,0.0
96,29.0,96.0,0.3020833333333333,29,96,29.0,96.0,0.3020833333333333,29,96,0,0,0.0,0,0,1.0,1.0,1.0,2.0,66.0,0.030303030303030304,26.0,29.0,0.896551724137931,0,0,0.0,0,0,0.0,0,0,0.0
97,29.0,97.0,0.29896907216494845,29,97,29.0,97.0,0.29896907216494845,29,97,0,0,0.0,0,0,1.0,1.0,1.0,2.0,67.0,0.029850746268656716,26.0,29.0,0.896551724137931,0,0,0.0,0,0,0.0,0,0,0.0
98,30.0,98.0,0.30612244897959184,30,98,30.0,98.0,0.30612244897959184,30,98,0,0,0.0,0,0,1.0,1.0,1.0,2.0,67.0,0.029850746268656716,27.0,30.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0
99,30.0,99.0,0.30303030303030304,30,99,30.0,99.0,0.30303030303030304,30,99,0,0,0.0,0,0,1.0,1.0,1.0,2.0,68.0,0.029411764705882353,27.0,30.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0
100,30.0,100.0,0.3,30,100,30.0,100.0,0.3,30,100,0,0,0.0,0,0,1.0,1.0,1.0,2.0,69.0,0.028985507246376812,27.0,30.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0
101,30.0,101.0,0.297029702970297,30,101,30.0,101.0,0.297029702970297,30,101,0,0,0.0,0,0,1.0,1.0,1.0,2.0,70.0,0.02857142857142857,27.0,30.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0
102,31.0,102.0,0.30392156862745096,31,102,31.0,102.0,0.30392156862745096,31,102,0,0,0.0,0,0,1.0,1.0,1.0,2.0,70.0,0.02857142857142857,28.0,31.0,0.9032258064516129,0,0,0.0,0,0,0.0,0,0,0.0
103,31.0,103.0,0.30097087378640774,31,103,31.0,103.0,0.30097087378640774,31,103,0,0,0.0,0,0,1.0,1.0,1.0,2.0,71.0,0.028169014084507043,28.0,31.0,0.9032258064516129,0,0,0.0,0,0,0.0,0,0,0.0
104,31.0,104.0,0.2980769230769231,31,104,31.0,104.0,0.2980769230769231,31,104,0,0,0.0,0,0,1.0,1.0,1.0,2.0,72.0,0.027777777777777776,28.0,31.0,0.9032258064516129,0,0,0.0,0,0,0.0,0,0,0.0
105,31.0,105.0,0.29523809523809524,31,105,31.0,105.0,0.29523809523809524,31,105,0,0,0.0,0,0,1.0,1.0,1.0,2.0,73.0,0.0273972602739726,28.0,31.0,0.9032258064516129,0,0,0.0,0,0,0.0,0,0,0.0
106,32.0,106.0,0.3018867924528302,32,106,32.0,106.0,0.3018867924528302,32,106,0,0,0.0,0,0,1.0,1.0,1.0,2.0,73.0,0.0273972602739726,29.0,32.0,0.90625,0,0,0.0,0,0,0.0,0,0,0.0
107,32.0,107.0,0.29906542056074764,32,107,32.0,107.0,0.29906542056074764,32,107,0,0,0.0,0,0,1.0,1.0,1.0,2.0,74.0,0.02702702702702703,29.0,32.0,0.90625,0,0,0.0,0,0,0.0,0,0,0.0
108,32.0,108.0,0.2962962962962963,32,108,32.0,108.0,0.2962962962962963,32,108,0,0,0.0,0,0,1.0,1.0,1.0,2.0,75.0,0.02666666666666667,29.0,32.0,0.90625,0,0,0.0,0,0,0.0,0,0,0.0
109,32.0,109.0,0.29357798165137616,32,109,32.0,109.0,0.29357798165137616,32,109,0,0,0.0,0,0,1.0,1.0,1.0,2.0,76.0,0.02631578947368421,29.0,32.0,0.90625,0,0,0.0,0,0,0.0,0,0,0.0
110,33.0,110.0,0.3,33,110,33.0,110.0,0.3,33,110,0,0,0.0,0,0,1.0,1.0,1.0,2.0,76.0,0.02631578947368421,30.0,33.0,0.9090909090909091,0,0,0.0,0,0,0.0,0,0,0.0
