step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
12,5.0,12.0,0.4166666666666667,5,12,5.0,12.0,0.4166666666666667,5,12,0,0,0.0,0,0,0,0,0.0,0,1.0,0.0,5.0,11.0,0.45454545454545453,0,0,0.0,0,0,0.0,0,0,0.0
13,5.0,13.0,0.38461538461538464,5,13,5.0,13.0,0.38461538461538464,5,13,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,11.0,0.45454545454545453,0,0,0.0,0,0,0.0,0,0,0.0
14,5.0,14.0,0.35714285714285715,5,14,5.0,14.0,0.35714285714285715,5,14,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,12.0,0.4166666666666667,0,0,0.0,0,0,0.0,0,0,0.0
15,5.0,15.0,0.3333333333333333,5,15,5.0,15.0,0.3333333333333333,5,15,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,13.0,0.38461538461538464,0,0,0.0,0,0,0.0,0,0,0.0
16,5.0,16.0,0.3125,5,16,5.0,16.0,0.3125,5,16,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,5.0,13.0,0.38461538461538464,0,0,0.0,0,0,0.0,0,0,0.0
17,6.0,17.0,0.35294117647058826,6,17,6.0,17.0,0.35294117647058826,6,17,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,6.0,14.0,0.42857142857142855,0,0,0.0,0,0,0.0,0,0,0.0
18,6.0,18.0,0.3333333333333333,6,18,6.0,18.0,0.3333333333333333,6,18,0,0,0.0,0,0,0,0,0.0,0,4.0,0.0,6.0,14.0,0.42857142857142855,0,0,0.0,0,0,0.0,0,0,0.0
19,7.0,19.0,0.3684210526315789,7,19,7.0,19.0,0.3684210526315789,7,19,0,0,0.0,0,0,0,0,0.0,0,4.0,0.0,7.0,15.0,0.4666666666666667,0,0,0.0,0,0,0.0,0,0,0.0
20,7.0,20.0,0.35,7,20,7.0,20.0,0.35,7,20,0,0,0.0,0,0,0,0,0.0,0,4.0,0.0,7.0,16.0,0.4375,0,0,0.0,0,0,0.0,0,0,0.0
21,8.0,21.0,0.38095238095238093,8,21,8.0,21.0,0.38095238095238093,8,21,0,0,0.0,0,0,0,0,0.0,0,4.0,0.0,8.0,17.0,0.47058823529411764,0,0,0.0,0,0,0.0,0,0,0.0
22,8.0,22.0,0.36363636363636365,8,22,8.0,22.0,0.36363636363636365,8,22,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,8.0,17.0,0.47058823529411764,0,0,0.0,0,0,0.0,0,0,0.0
23,9.0,23.0,0.391304347826087,9,23,9.0,23.0,0.391304347826087,9,23,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,9.0,18.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
24,9.0,24.0,0.375,9,24,9.0,24.0,0.375,9,24,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,9.0,19.0,0.47368421052631576,0,0,0.0,0,0,0.0,0,0,0.0
25,10.0,25.0,0.4,10,25,10.0,25.0,0.4,10,25,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,10.0,20.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
26,10.0,26.0,0.38461538461538464,10,26,10.0,26.0,0.38461538461538464,10,26,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,10.0,21.0,0.47619047619047616,0,0,0.0,0,0,0.0,0,0,0.0
27,11.0,27.0,0.4074074074074074,11,27,11.0,27.0,0.4074074074074074,11,27,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,11.0,22.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
28,11.0,28.0,0.39285714285714285,11,28,11.0,28.0,0.39285714285714285,11,28,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,11.0,23.0,0.4782608695652174,0,0,0.0,0,0,0.0,0,0,0.0
29,12.0,29.0,0.41379310344827586,12,29,12.0,29.0,0.41379310344827586,12,29,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,12.0,24.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
30,12.0,30.0,0.4,12,30,12.0,30.0,0.4,12,30,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,12.0,25.0,0.48,0,0,0.0,0,0,0.0,0,0,0.0
31,13.0,31.0,0.41935483870967744,13,31,13.0,31.0,0.41935483870967744,13,31,0,0,0.0,0,0,0,0,0.0,0,5.0,0.0,13.0,26.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
32,13.0,32.0,0.40625,13,32,13.0,32.0,0.40625,13,32,0,0,0.0,0,0,0,0,0.0,0,6.0,0.0,13.0,26.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0
33,14.0,33.0,0.42424242424242425,14,33,14.0,33.0,0.42424242424242425,14,33,0,0,0.0,0,0,0,0,0.0,0,6.0,0.0,14.0,27.0,0.5185185185185185,0,0,0.0,0,0,0.0,0,0,0.0
34,14.0,34.0,0.4117647058823529,14,34,14.0,33.0,0.42424242424242425,14,33,0,1.0,0.0,0,1,0,0,0.0,0,6.0,0.0,14.0,27.0,0.5185185185185185,0,1.0,0.0,0,0,0.0,0,0,0.0
35,14.0,35.0,0.4,14,35,14.0,34.0,0.4117647058823529,14,34,0,1.0,0.0,0,1,0,0,0.0,0,6.0,0.0,14.0,28.0,0.5,0,1.0,0.0,0,0,0.0,0,0,0.0
36,15.0,36.0,0.4166666666666667,15,36,15.0,35.0,0.42857142857142855,15,35,0,1.0,0.0,0,1,0,0,0.0,0,6.0,0.0,15.0,29.0,0.5172413793103449,0,1.0,0.0,0,0,0.0,0,0,0.0
37,15.0,37.0,0.40540540540540543,15,37,15.0,35.0,0.42857142857142855,15,35,0,2.0,0.0,0,2,0,0,0.0,0,6.0,0.0,15.0,29.0,0.5172413793103449,0,2.0,0.0,0,0,0.0,0,0,0.0
38,15.0,38.0,0.39473684210526316,15,38,15.0,35.0,0.42857142857142855,15,35,0,3.0,0.0,0,3,0,0,0.0,0,6.0,0.0,15.0,29.0,0.5172413793103449,0,3.0,0.0,0,0,0.0,0,0,0.0
39,15.0,39.0,0.38461538461538464,15,39,15.0,35.0,0.42857142857142855,15,35,0,4.0,0.0,0,4,0,0,0.0,0,6.0,0.0,15.0,29.0,0.5172413793103449,0,4.0,0.0,0,0,0.0,0,0,0.0
40,14.0,40.0,0.35,14,40,14.0,36.0,0.3888888888888889,14,36,0,4.0,0.0,0,4,0,0,0.0,0,7.0,0.0,14.0,29.0,0.4827586206896552,0,4.0,0.0,0,0,0.0,0,0,0.0
