step,overall_complete_weight,overall_active_weight,overall_progress,overall_complete_leaf_count,overall_active_leaf_count,coding_complete_weight,coding_active_weight,coding_progress,coding_complete_leaf_count,coding_active_leaf_count,excluded_complete_weight,excluded_active_weight,excluded_progress,excluded_complete_leaf_count,excluded_active_leaf_count,product_complete_weight,product_active_weight,product_progress,validation_complete_weight,validation_active_weight,validation_progress,investigation_complete_weight,investigation_active_weight,investigation_progress,environment_complete_weight,environment_active_weight,environment_progress,artifact_complete_weight,artifact_active_weight,artifact_progress,documentation_complete_weight,documentation_active_weight,documentation_progress
12,4.0,12.0,0.3333333333333333,4,12,4.0,12.0,0.3333333333333333,4,12,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,4.0,10.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0
13,5.0,13.0,0.38461538461538464,5,13,5.0,13.0,0.38461538461538464,5,13,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,11.0,0.45454545454545453,0,0,0.0,0,0,0.0,0,0,0.0
14,5.0,14.0,0.35714285714285715,5,14,5.0,14.0,0.35714285714285715,5,14,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,12.0,0.4166666666666667,0,0,0.0,0,0,0.0,0,0,0.0
15,5.0,15.0,0.3333333333333333,5,15,5.0,15.0,0.3333333333333333,5,15,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,13.0,0.38461538461538464,0,0,0.0,0,0,0.0,0,0,0.0
16,5.0,16.0,0.3125,5,16,5.0,16.0,0.3125,5,16,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,14.0,0.35714285714285715,0,0,0.0,0,0,0.0,0,0,0.0
17,5.0,17.0,0.29411764705882354,5,17,5.0,17.0,0.29411764705882354,5,17,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,15.0,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0
18,5.0,18.0,0.2777777777777778,5,18,5.0,18.0,0.2777777777777778,5,18,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,5.0,16.0,0.3125,0,0,0.0,0,0,0.0,0,0,0.0
19,6.0,19.0,0.3157894736842105,6,19,6.0,19.0,0.3157894736842105,6,19,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,6.0,17.0,0.35294117647058826,0,0,0.0,0,0,0.0,0,0,0.0
20,6.0,20.0,0.3,6,20,6.0,20.0,0.3,6,20,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,6.0,18.0,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0
21,7.0,21.0,0.3333333333333333,7,21,7.0,21.0,0.3333333333333333,7,21,0,0,0.0,0,0,0,0,0.0,0,2.0,0.0,7.0,19.0,0.3684210526315789,0,0,0.0,0,0,0.0,0,0,0.0
22,7.0,22.0,0.3181818181818182,7,22,7.0,22.0,0.3181818181818182,7,22,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,7.0,19.0,0.3684210526315789,0,0,0.0,0,0,0.0,0,0,0.0
23,8.0,23.0,0.34782608695652173,8,23,8.0,23.0,0.34782608695652173,8,23,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,8.0,20.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0
24,8.0,24.0,0.3333333333333333,8,24,8.0,24.0,0.3333333333333333,8,24,0,0,0.0,0,0,0,0,0.0,0,3.0,0.0,8.0,21.0,0.38095238095238093,0,0,0.0,0,0,0.0,0,0,0.0
25,9.0,25.0,0.36,9,25,9.0,25.0,0.36,9,25,0,0,0.0,0,0,1.0,1.0,1.0,0,3.0,0.0,8.0,21.0,0.38095238095238093,0,0,0.0,0,0,0.0,0,0,0.0
26,9.0,26.0,0.34615384615384615,9,26,9.0,26.0,0.34615384615384615,9,26,0,0,0.0,0,0,1.0,1.0,1.0,0,4.0,0.0,8.0,21.0,0.38095238095238093,0,0,0.0,0,0,0.0,0,0,0.0
27,10.0,27.0,0.37037037037037035,10,27,10.0,27.0,0.37037037037037035,10,27,0,0,0.0,0,0,1.0,1.0,1.0,0,4.0,0.0,9.0,22.0,0.4090909090909091,0,0,0.0,0,0,0.0,0,0,0.0
28,10.0,28.0,0.35714285714285715,10,28,10.0,28.0,0.35714285714285715,10,28,0,0,0.0,0,0,1.0,1.0,1.0,0,5.0,0.0,9.0,22.0,0.4090909090909091,0,0,0.0,0,0,0.0,0,0,0.0
29,11.0,29.0,0.3793103448275862,11,29,11.0,29.0,0.3793103448275862,11,29,0,0,0.0,0,0,1.0,1.0,1.0,0,5.0,0.0,10.0,23.0,0.43478260869565216,0,0,0.0,0,0,0.0,0,0,0.0
30,10.0,30.0,0.3333333333333333,10,30,10.0,30.0,0.3333333333333333,10,30,0,0,0.0,0,0,1.0,1.0,1.0,0,6.0,0.0,9.0,23.0,0.391304347826087,0,0,0.0,0,0,0.0,0,0,0.0
