trace_key,source,length_tercile,step,current_total,final_total,rho_actual,rho_p10,rho_p50,rho_p90,p10_final_total,p50_final_total,p90_final_total
swe-agent:055473:iterative__dvc-3132,swe-agent,long,50,4,4,1.0,0.5115345797865944,0.8936652164098248,1.0,4.0,4.475949076399596,7.8196082103945885
swe-agent:055473:iterative__dvc-3132,swe-agent,long,51,4,4,1.0,0.5401491643139544,0.9896646694038594,1.0,4.0,4.041773060777713,7.40536182274838
swe-agent:055473:iterative__dvc-3132,swe-agent,long,52,4,4,1.0,0.5401491643139544,0.9876177016119733,1.0,4.0,4.050150167895195,7.40536182274838
swe-agent:055473:iterative__dvc-3132,swe-agent,long,53,4,4,1.0,0.600156883262683,1.0,1.0,4.0,4.0,6.664923974968787
swe-agent:055473:iterative__dvc-3132,swe-agent,long,54,4,4,1.0,0.6012390173914492,1.0,1.0,4.0,4.0,6.652928177140766
swe-agent:055473:iterative__dvc-3132,swe-agent,long,55,4,4,1.0,0.6562784265859419,1.0,1.0,4.0,4.0,6.094974081059765
swe-agent:055473:iterative__dvc-3132,swe-agent,long,56,4,4,1.0,0.6562784265859419,1.0,1.0,4.0,4.0,6.094974081059765
swe-agent:055473:iterative__dvc-3132,swe-agent,long,57,4,4,1.0,0.7057008068811986,1.0,1.0,4.0,4.0,5.668124453021039
swe-agent:055473:iterative__dvc-3132,swe-agent,long,58,4,4,1.0,0.7070651779684667,1.0,1.0,4.0,4.0,5.65718709482026
swe-agent:055473:iterative__dvc-3132,swe-agent,long,59,4,4,1.0,0.7522068124754641,1.0,1.0,4.0,4.0,5.317686484168175
swe-agent:055473:iterative__dvc-3132,swe-agent,long,60,4,4,1.0,0.7522068124754641,1.0,1.0,4.0,4.0,5.317686484168175
swe-agent:055473:iterative__dvc-3132,swe-agent,long,61,4,4,1.0,0.7917926500616497,1.0,1.0,4.0,4.0,5.0518276466554175
swe-agent:055473:iterative__dvc-3132,swe-agent,long,62,4,4,1.0,0.7917926500616497,1.0,1.0,4.0,4.0,5.0518276466554175
swe-agent:055473:iterative__dvc-3132,swe-agent,long,63,4,4,1.0,0.8782283602704903,1.0,1.0,4.0,4.0,4.554624037383646
swe-agent:055473:iterative__dvc-3132,swe-agent,long,64,4,4,1.0,0.8782283602704903,1.0,1.0,4.0,4.0,4.554624037383646
swe-agent:055473:iterative__dvc-3132,swe-agent,long,65,4,4,1.0,0.8926687653825337,1.0,1.0,4.0,4.0,4.4809454022801924
swe-agent:055473:iterative__dvc-3132,swe-agent,long,66,4,4,1.0,0.8926687653825337,1.0,1.0,4.0,4.0,4.4809454022801924
swe-agent:055473:iterative__dvc-3132,swe-agent,long,67,4,4,1.0,0.9910843350902259,1.0,1.0,4.0,4.0,4.035983476255681
swe-agent:055473:iterative__dvc-3132,swe-agent,long,68,4,4,1.0,0.9910843350902259,1.0,1.0,4.0,4.0,4.035983476255681
swe-agent:055473:iterative__dvc-3132,swe-agent,long,69,4,4,1.0,1.0,1.0,1.0,4.0,4.0,4.0
swe-agent:055473:iterative__dvc-3132,swe-agent,long,70,4,4,1.0,1.0,1.0,1.0,4.0,4.0,4.0
swe-agent:055473:iterative__dvc-3132,swe-agent,long,71,4,4,1.0,1.0,1.0,1.0,4.0,4.0,4.0
swe-agent:055473:iterative__dvc-3132,swe-agent,long,72,4,4,1.0,1.0,1.0,1.0,4.0,4.0,4.0
swe-agent:055473:iterative__dvc-3132,swe-agent,long,73,4,4,1.0,0.9621918445990106,1.0,1.0,4.0,4.0,4.157175123082635
swe-agent:055473:iterative__dvc-3132,swe-agent,long,74,4,4,1.0,0.9621918445990106,1.0,1.0,4.0,4.0,4.157175123082635
swe-agent:055473:iterative__dvc-3132,swe-agent,long,75,4,4,1.0,0.9947518795683037,1.0,1.0,4.0,4.0,4.021103234040528
swe-agent:055473:iterative__dvc-3132,swe-agent,long,76,4,4,1.0,0.9947518795683037,1.0,1.0,4.0,4.0,4.021103234040528
swe-agent:055473:iterative__dvc-3132,swe-agent,long,77,4,4,1.0,1.0,1.0,1.0,4.0,4.0,4.0
swe-agent:055473:iterative__dvc-3132,swe-agent,long,78,4,4,1.0,1.0,1.0,1.0,4.0,4.0,4.0
swe-agent:055473:iterative__dvc-3132,swe-agent,long,79,4,4,1.0,0.944489996039423,1.0,1.0,4.0,4.0,4.235089854602378
swe-agent:055473:iterative__dvc-3132,swe-agent,long,80,4,4,1.0,0.944489996039423,1.0,1.0,4.0,4.0,4.235089854602378
swe-agent:055473:iterative__dvc-3132,swe-agent,long,81,4,4,1.0,0.9497153761438094,1.0,1.0,4.0,4.0,4.211788184625859
swe-agent:055473:iterative__dvc-3132,swe-agent,long,82,4,4,1.0,0.9497153761438094,1.0,1.0,4.0,4.0,4.211788184625859
swe-agent:055473:iterative__dvc-3132,swe-agent,long,83,4,4,1.0,0.9546975262755825,1.0,1.0,4.0,4.0,4.189808698472905
swe-agent:055473:iterative__dvc-3132,swe-agent,long,84,4,4,1.0,0.9546975262755825,1.0,1.0,4.0,4.0,4.189808698472905
swe-agent:055473:iterative__dvc-3132,swe-agent,long,85,4,4,1.0,0.9777888165108446,1.0,1.0,4.0,4.0,4.0908629066485505
swe-agent:055473:iterative__dvc-3132,swe-agent,long,86,4,4,1.0,0.9777888165108446,1.0,1.0,4.0,4.0,4.0908629066485505
swe-agent:055473:iterative__dvc-3132,swe-agent,long,87,4,4,1.0,0.9777888165108446,1.0,1.0,4.0,4.0,4.0908629066485505
swe-agent:055473:iterative__dvc-3132,swe-agent,long,88,4,4,1.0,0.9777888165108446,1.0,1.0,4.0,4.0,4.0908629066485505
swe-agent:055473:iterative__dvc-3132,swe-agent,long,89,4,4,1.0,0.9777888165108446,1.0,1.0,4.0,4.0,4.0908629066485505
swe-agent:055473:iterative__dvc-3132,swe-agent,long,90,4,4,1.0,0.9777888165108446,1.0,1.0,4.0,4.0,4.0908629066485505
swe-agent:055473:iterative__dvc-3132,swe-agent,long,91,4,4,1.0,0.9777888165108446,1.0,1.0,4.0,4.0,4.0908629066485505
swe-agent:055473:iterative__dvc-3132,swe-agent,long,92,4,4,1.0,0.9777888165108446,1.0,1.0,4.0,4.0,4.0908629066485505
swe-agent:055473:iterative__dvc-3132,swe-agent,long,93,4,4,1.0,0.9777888165108446,1.0,1.0,4.0,4.0,4.0908629066485505
